dic_gloss,synonyms,sid,FSW
tlačit B (např. auto) (UPOL),,5299,M547x561S32a00482x487S30c30489x492S30920490x479S20320510x546S26510459x527S26500533x545S26500533x527S26500533x510S26510460x544S26510459x510S20320488x546
tlačítko (IMoTeSP),,1565,M573x538S1ef10500x461S1ef18468x461S22a06535x464S22a12449x465S1f410544x461S1f418427x461S10020499x508S22104470x511S22100484x512
tlak (UPOL),,2503,M521x540S17918493x492S22a20496x471S20300501x502S37702508x516S3770a480x500S2f900497x461
tlak A (UPOL),,2633,M540x528S37909479x474S37804479x511S14c01514x473S15402475x486S26502501x482S20800460x489
tlesk,,1467,M521x575S31500479x482S36d03479x521S15d09479x548S15d21490x552S20500493x532
tloušťka čáry (IMoTeSP),,1566,M553x515S10050447x485S22c06468x496S1f010524x496S22110516x485
tlumočit A (UPOL),"tlumočník, tlumočení",5300,M521x531S36d00479x469S20300477x476S20306475x500S37704492x484S3770b454x509S20500462x478S20500463x499
tlumočit B (UPOL),"tlumočník, tlumočení",5301,M521x531S36d00479x469S20300477x476S20306475x500S37704492x484S3770b454x509S20500462x478S20500493x502S26500447x475S26510503x496
tlumočník A (UPOL),,4910,M521x531S36d00479x469S20300477x476S20306475x500S37704492x484S3770b454x509S20500462x478S20500463x499
tlumočník B (UPOL),,4911,M521x531S36d00479x469S20300477x476S20306475x500S37704492x484S3770b454x509S20500462x478S20500463x499S26500447x475S26510446x497
tlustý,,387,M540x563S32a00480x482S20340511x540S20348475x540S2880a518x521S28812460x522S36d00479x559S2fb04492x528
tlustý A (UPOL),,2748,M572x581S32a00480x483S36d00479x577S14c32511x550S14c3a459x548S22f04547x556S22f14431x557
tlustý B (UPOL),,2749,M518x622S32a00482x487S30300482x477S15532485x544S28806487x563S28806488x594S2880e485x578S2880e489x610
tmavá A (UPOL),"tmavý, tmavé, tma, noc A (UPOL), tmavě",2393,M542x538S30c00482x483S15d01519x492S15d09459x491S22b03486x503S22b15490x503S2f700494x531
tmavá B (UPOL),"tmavý, tmavé, tma, tmavě, noc B (UPOL)",2394,M537x548S30c00482x483S22b03486x505S22b15489x505S2f700495x536S16d10520x492S16d18463x492S20310476x533S20318511x532
tmavý A (UPOL),,2750,M542x579S2ff00482x483S14c01516x512S14c09454x511S22c15480x530S22c03478x527S20301461x557S20305511x558
tmavý B (UPOL),,2751,M544x536S15d01521x466S15d09457x464S22c03487x481S22c15478x479S15d02490x517S15d0a481x517
tmel (UPOL),,4912,M537x531S20302493x515S37807463x522S1f550502x506S20500492x500S2d300479x470S2d200511x470
to,to-vlevo,574,M519x524S10041498x494S26501481x477
to,to-vpravo,1630,M520x521S10047481x500S26507507x480
to,to-vpředu,935,M508x526S10040493x496S26500493x475
to (UPOL),,3632,M516x517S10b51486x484S22a04485x502
to-slovo,,901,M540x523S1ed1e459x497S10012510x495S26502485x490S2f700490x477
točit (UPOL),,3669,M523x515S10030477x485S2e300500x485
tolerance A (UPOL),,4925,M583x582S36d00479x526S14c02507x541S14c0a467x545S32a00482x483S27100543x542S27114424x546S2fd00493x576
tolerance B (UPOL),"respekt, vážný A (UPOL)",4926,M545x518S33c00482x483S18500521x486S18508455x488S2df17455x456S2df0f522x457
Tomas,,344,M547x530S17f30516x470S17f38467x470S23600508x506S23614452x505S2fb04492x524
topení (UPOL),,4416,M515x519S1ea40486x498S26a00488x482
topit (UPOL),topit (v kamnech),5302,M515x519S1ea40486x498S26a00488x482
topit se (pod vodou) (UPOL),potápět se,5304,M516x538S1500a485x473S11500487x472S22b04489x508S22620484x462
topologie (IMoTeSP),,859,M550x559S20350501x440S20350483x440S14c50526x466S14c58449x466S2881d471x463S28805504x463S15d39480x529S1ea00492x538S20500506x531S2fb04494x489S37c1b481x536S37c1b480x535
tornádo (UPOL),,5484,M570x641S2540c497x547S2e906490x536S10000475x551S31900482x483S34600482x483S2d806536x574S10000520x611S2f000518x587S2fb05540x608S33716510x499S33712480x499
toto,to,929,M523x585S10050506x555S26a00496x539S32104482x482
toto,toto 2,1115,M518x598S15d39481x533S10050494x568S26a00490x553S32104482x482
toulavý A (UPOL),,4927,M541x577S10000526x547S2f004521x520S34600482x483S26502502x562S2fb01511x544
toulavý B (UPOL),,4928,M529x553S10000504x475S37800510x505S3780a512x505S37806472x543S20300503x538S2f004502x448
toust,,1771,M558x516S20350477x483S20330513x501S22f04441x483S22f10533x500
toužit A (UPOL),toužit (moc chtít),5305,M540x545S26600524x494S30f00482x488S30004482x488S20500516x518S10a00498x519S30150495x477
toužit B (UPOL),"snít, přát si",5306,M570x522S30908482x479S2e501547x468S22521516x478S14c01527x490S31630490x495
traktor A (UPOL),,4929,M562x521S1ed3e523x494S2e800547x489S1ed36459x492S2e818438x489S36d10479x479
tramvaj A (UPOL),,4932,M541x544S26600525x457S11810525x494S36d10479x512
tramvaj B (UPOL),,4933,M542x542S11800526x495S26600526x458S36d10479x510
transkripce (biol),,2157,M526x519S10e08475x487S12820481x482S2d604497x506
transkripce 2 (biol),,2158,M535x523S12820502x477S12828466x477S2d724496x509
translace (biol),,2159,M531x520S10e08469x485S10e20474x489S10e00516x490S2df04491x496S20500486x480
translace 2 (biol),,2160,M565x527S10e20502x476S10e00550x476S10e08435x474S10e28480x476S2df04525x506S2df14455x506
transport (biol),,2244,
transport (IMoTeSP),,1567,M527x525S11538472x491S11530508x495S22c27494x475
transport (IMoTeSP),,863,M553x536S11538433x506S11530478x505S36d00479x464S22c26511x514
transport (UPOL),,4388,M549x573S11530491x538S11538456x540S26626519x540S26626519x557S33c00482x483
transport 2 (IMoTeSP),,860,M555x530S15d30486x503S15d38435x504S36d00479x470S22c26513x508
transport 3 (IMoTeSP),,861,M560x552S11538433x490S11530487x491S36d00479x448S22c26516x487S22c26518x523S22c26517x505S2f700525x545
transport 4 (IMoTeSP),,862,M559x543S15d30486x490S15d38435x491S36d00479x457S22c26517x479S22c26517x497S22c26517x514S2f700524x536
tranzitivita (IMoTeSP),,1568,M524x536S10058477x506S10051494x509S26800479x463S27308503x483S2730f499x466
tráva (UPOL),,5452,M528x525S14408472x485S14400484x481S26607506x475S21404474x520
tráva A (UPOL),,5451,M548x518S19200502x499S19208478x499S21100494x482S23600509x482S23614453x482
trenýrky B (UPOL),,3307,M549x560S36d00478x440S36d00480x488S1801c519x487S18014455x488S20500469x506S20500526x505S20500529x547S20500472x549S2a612471x521S2a602527x521
třešeň,,5843,M548x529S33010479x483S34710491x505S11811522x484S23004523x511
tresne,,25,M580x545S2ff00443x483S10002459x513S26506476x531S20e00461x533S33010514x482S10e14560x473S22f04555x508
trest,"pokuta, trestat, potrestat",1290,M525x526S1ea47506x474S26903482x491S2fb03475x514S22b03490x502
trest,,296,L512x529S1ea10489x472S2f700493x522S2880d488x498
trest (UPOL),,3487,M518x519S1ea40495x481S22f03483x498
treti,,134,M513x522S11e01487x492S21800495x479
trh,burza,1090,M536x544S14c57504x506S14c5f463x495S27107509x464S27115467x457S2fc00487x533
trh A (UPOL),tržnice A (UPOL),4934,M547x530S14c50505x492S14c58471x499S27107520x471S27115453x475
trh B (UPOL),tržnice B (UPOL),4935,M570x528S35d00482x483S11811529x483S23004528x510S2f700558x511
trhat (pinzeta) (UPOL),,4837,M599x521S35000482x483S1f110519x506S20500521x492S1f410570x506S22a06552x507
trhat A (látku) (UPOL),,5307,M549x600S20350534x585S20300503x541S33400482x483S30c30489x486S36110493x506S20500498x561S26605520x557S26611462x532S20300486x541S26605507x559S26611465x519S20500498x573
trhat B (ovoce) (UPOL),česat (ovoce),3502,M567x595S32100482x483S1543e441x504S15436534x498S20330540x567S20330451x572S22b04533x524S22b04551x524S22b14441x530S22b14459x530S2fd04492x589
trhat C (papír) (UPOL),,5308,M538x609S18502501x558S33c10489x502S20500496x598S30c30489x489S2ff00482x483S20500496x585S26604522x574S26610474x535S1850a484x558S26604506x574S26610458x535
tři roky,"3 roky, tři-roky",924,M523x516S11e01477x486S2e800508x484
tri-hodiny,,575,M529x516S11e01471x484S2e408500x483
tri-mesice,,315,M514x526S11e50486x474S22f04489x512
tri-roky,,480,M523x518S11e01478x483S2e800508x486
třicet,,5797,M519x524S11e00482x476S22e04502x506
tričko (UPOL),,3310,M522x554S36a00482x477S10011480x524S28806500x533S21100467x529
třída (IMoTeSP),,803,M513x522S16050501x495S20600488x478S16058487x495
Trinidad (UPOL),,3045,M543x525S1ea42517x476S1ea4a461x478S23004518x507S23014457x507S2fd00488x507S2f700492x518
trochu,,2295,M526x519S11539481x482S11551474x494S20600504x498
trochu,trošku,1813,AS10047S1004fS27101M544x530S27101517x504S1004f494x488S10047473x488S20e00495x507S36d00479x471
trochu A (UPOL),,4936,M549x590S36e00477x523S1004a482x562S10040493x560S20e00519x558S26f04509x576S30201482x478S31530489x498
trochu B (UPOL),,4937,M555x529S30f00482x483S1f010526x514
troj- (biol),trojčata,2308,M515x543S11e01490x469S21800486x458S22a04499x503S13f07492x513
trolejbus (UPOL),,4938,M542x548S2dd06526x452S10e20525x496S36d10479x516
trošku (UPOL),"trošičku, za chvíli A (UPOL)",2608,M549x590S36e00477x523S1004a482x562S10040493x560S20e00519x558S26f04509x576S30201482x478S31530489x498
trpaslik,,682,M561x518S2ff00482x483S20500498x468S17d12494x454S2880a514x445S18517542x475
trpělivý A (UPOL),,4939,M521x590S36d00479x527S20352471x538S21100470x557S23404461x576S30220481x478S35500481x488
trpělivý B (UPOL),,4940,M521x592S21100461x558S36d00479x536S11511470x549S23404461x578S35600483x488S30220483x478
třpytit se B (UPOL),,3314,M576x513S36d00479x490S1c501521x487S20500508x502S2d200550x487
truchlit (UPOL),smutný,5309,M533x530S34100482x487S1ce00511x470S22c03474x497S3092c489x479S31430488x496
truhlář (UPOL),,4947,M557x526S19a0a478x479S19a02502x498S26b01529x493S26b11444x475S21400479x506
trvalý,trvale,1181,M542x521S15a50508x479S15a50459x480S26726500x505
trvat,,98,M544x514S15d48456x486S15440481x489S2930a503x495
trvat B (UPOL),trvalý,5310,M547x514S15a50502x486S15a50453x487S2921a466x489S2920a516x487
tuberkulóza A (UPOL),,2803,M554x532S36d00479x469S12b40511x488S12b48461x487S22224509x479S22224474x480S20500510x504S20500480x504S20500480x521S20500510x521S22224522x526S22224522x511S22224459x509S22224459x525S20500544x490S20500448x489
tuberkulóza B (UPOL),,2804,M551x519S36d00479x481S12b40509x501S12b48464x500S22224506x492S22224481x491S20602541x495S20602451x495
tubulus (biol),,2298,M551x563S34600482x483S16d20479x543S16d28501x543S26606521x547S26612446x545
tučňák,,5821,M540x528S36f45472x473S36d00472x524S15a57517x493S15a51450x493S2fd04482x511
tudy dozadu,tudy-dozadu,1752,M530x512S1000a470x488S2d619503x491
tudy-dál,,726,L565x546S15d3a505x512S2d619538x525S36d00479x498
tuhnutí (biol),,2243,
tuk (biol),"vosk, svíčka+KLF",2197,M532x530S11541480x503S27107505x470S11549469x501S21100499x491
tunel (UPOL),,4948,M541x552S15a48474x525S15a48482x516S21410498x527S20500460x522S28f0a487x480S2a208501x448S2fb01484x466
Tunisko (UPOL),,3046,M518x518S2ff00482x483S15a20495x464S20500480x475
tupý B (UPOL),,4949,M530x518S2ff00482x483S21100493x493S15d01507x495
Turecko,,44,M518x517S2ff00482x482S20600467x477S1ed10492x474
Turecko (UPOL),,3047,M539x518S2ff00482x483S1ed10488x474S20600517x480
turistika A (UPOL),,3050,M538x526S15d39462x501S11851471x506S20e00494x492S26a07505x477S2f700526x474
turistika B (UPOL),,3049,M558x516S36d00479x488S20340512x501S20600534x502S26a00531x485
turistika C (UPOL),,5469,M535x528S15d39466x503S11851475x508S20e00496x493S26c09505x477S2f700523x472
Turnov (UPOL),,5470,M558x518S30007482x483S10110519x473S2e200538x473S21100511x473S34600482x483
tušit A (UPOL),,5311,M524x591S21100462x570S2a23c475x564S15a12497x567S15a1a482x579S30201482x478S34610494x505
tušit B (UPOL),,5313,M541x540S34600482x483S31630489x491S19a20513x487S20e00514x510S22a04514x525
tužka,,1816,AS10003S21100S26705M525x540S37606482x459S10003495x468S21100496x493S26705475x509
tvar (IMoTeSP),,508,M524x548S15d48476x456S1ed10498x464S15d18475x521S1ed40497x528S20500497x451S20500494x510
tvar křeslo (UPOL),,4611,M543x539S17302523x494S1730a457x495S2ff00482x483S2a602526x515S2a613457x516
tvar ovál (UPOL),,5066,M515x537S10020495x507S28d32486x466S28d36486x482S22a02490x463
tváře (UPOL),,2752,M560x528S2ff00482x483S10011521x498S10019457x497S2e710438x502S2e700545x501
tvoje,,1918,M525x519S15a20474x480S26500495x494S26500511x494S2f700504x512
tvoje,,73,M517x525S15d20484x498S26500490x475S2f900506x484
tvoje_vpravo,,1903,M511x517S15a27488x483S2f900491x512
tvrde-pracovat,,230,M514x525S20310492x474S20318492x510S20c00486x493
tvrdohlavý (UPOL),,4950,M542x590S30f00489x481S10011521x488S20500518x475S22b04517x520S20310516x559S20318500x559S20600503x579S33c00489x481S33900475x500
tvrdý (UPOL),,4479,M519x515S1f840501x500S1f848482x500S20600491x486
tvůj,,8,M517x525S15d20484x498S26500490x475S2f900506x484
tvůj A (UPOL),,4951,M515x531S10a20486x505S26a00488x482S2f900496x469
tvůj B (UPOL),,4952,M514x530S2f900495x470S26a00487x483S15d20488x503
tvůj C (UPOL),váš (UPOL),4953,M510x530S2f900498x470S15d20491x503S26500496x481
tvůj_vpravo,,1962,L548x573S30d00483x475S36d03479x515S15d20503x546S26607526x541
ty,,367,M508x525S10040493x495S26500494x475
ty,,673,M508x525S10040493x495S26500494x475
ty (UPOL),,4954,M508x532S2f900494x469S26500492x480S10050493x502
ty_vpravo,"ta_vpravo, to_vpravo, ten_vpravo",1884,M510x515S10027489x485
ty_vpravo,,1906,M521x537S10047487x504S36d03479x463S2f900493x532
ty-nevíš?,nevíš?,989,L549x533S30d00478x481S36d01480x522S1c500519x463S20500506x470S10031489x407S26601510x435S30352486x473S30356494x468
týden,,1264,M523x565S2ff00482x482S14c48467x497S1dc40499x501S25924486x533S2fb00486x559
týden,,5805,M614x555S2ff00386x492S10000430x490S26904448x520S22104447x500S1000a378x540S10002411x540S20500405x528S26507422x523S33b00446x462S34600521x463S35c00548x463S34800471x465S35d00495x463S34700548x504S35f00466x504S34800494x504S35d00522x503S35d00577x504S34800578x464
týden (UPOL),týden,3259,M542x536S14c40466x505S1dc40505x506S30300482x477S26600526x494S26610454x493
týden2,,1286,M535x567S1dc10511x490S14c18465x490S31400482x482S20500515x480S20500474x480S25924492x529S2fb00488x561
týdny (UPOL),,3324,M539x536S14c40471x501S1dc40500x506S30300482x477S26500525x500S26510456x499S26500525x484S26510456x482
týdny zpět (UPOL),,2607,M577x561S14c18524x490S1dc10550x493S2ff00482x483S2b915557x529S2b905532x530
tygr A (UPOL),,3447,M536x526S36d00479x475S11002473x486S1100a502x511S21100504x487S21100486x512S26506521x486S26512469x512
tygr B (UPOL),,3448,M565x541S2ff00482x483S1ce10508x482S1ce18470x483S26612443x498S26606528x497S27100525x513S27110439x513S2f700495x524S2fb04492x535
týkat se (UPOL),"háklivý, alergie",5314,L527x530S15a5a474x518S1c551497x471S20500474x506S22a03487x497S22b07503x497
tým (UPOL),,3476,M528x520S1ea41500x480S1ea49473x481S2eb52485x504
typ,,1907,M519x518S15d39482x482S1e841490x482S20b00496x505
typ,,904,M516x522S15d09484x494S1ea00493x501S20500493x479
typ (IMoTeSP),,256,M518x516S15d39482x485S1ea00491x495S20500508x486S37c1b483x492S37c1b482x491
typ (UPOL),styl A (UPOL),2753,M523x519S15d39477x496S22a03510x482S20500483x483S1ea01487x497
týrat A (UPOL),,5319,M522x612S20348498x597S10041498x570S20e00484x585S28538500x532S20e00471x585S32a00482x483
týrat B (UPOL),,5320,M523x595S20350486x580S20350493x574S20e00511x578S26f00482x556S32a00482x483
týrat C (UPOL),,5321,M593x605S33100482x483S26606560x578S22e04499x531S10a50532x566S10a20504x504S10a50473x565S26616500x578S2f700549x598S2f700565x598S2f700581x598S2f700485x595S2f700501x595S2f700515x595S32a40509x493
U,,150,M524x515S1e410501x485S1e418477x485
u,,1987,L518x530S26b04486x470S15d02491x506S15d0a483x511S20600489x495
u,,1988,L520x529S20610484x494S15d02492x505S15d0a484x510S27004480x471
u A (UPOL),,4955,M528x620S34600480x483S36e10480x530S37220493x522S18040497x605S18048470x558S26600492x569S2f806516x559
u B (UPOL),,4956,M538x587S34600481x483S32105481x483S26507504x566S18047517x558S18049479x566S36f09474x538
ubližovat (UPOL),,5322,M524x541S20348503x526S10041503x499S20e00489x514S28538491x460S20e00476x514
ubohý A (UPOL),,4957,M534x517S36d00479x484S21100492x500S18540508x502
ubohý C (UPOL),,4958,M522x587S36d00479x528S34600486x488S30200486x478S1de52480x536S20500486x556S23404474x573
ubrousek B (UPOL),,5022,M528x548S2ff00482x483S18531501x494S2e528491x521S18539472x494
úbytek (biol),,2117,L536x530S18010506x472S18018464x471S22a03517x498S22a03518x516S22a15471x499S22a15470x516
učeň (UPOL),ročník,4959,M531x526S37906475x509S37809474x479S18012484x493S26b04489x475S20500470x515S37806499x503
učesat se B (UPOL),česat_se,5402,M562x535S14e10525x484S23404525x521S36b00482x482
učesat se C (UPOL),česat_se,5403,M554x547S36b00482x482S22b04521x517S1ea10524x489S22b04538x517
ucho,,354,M524x530S11520476x487S28a0a487x469S23a03502x492
ucho,,649,M556x520S30006482x482S2ef00538x492S10001520x490
ucho,,762,M524x535S11520476x482S28a0a487x464S23a03502x487S2f700503x528
ucho (UPOL),,2442,M547x528S10011518x498S33010479x483S20600525x488
účinná látka (biol),,2242,
učit,,373,M531x518S18550506x503S18558469x503S26a20489x481
učit (UPOL),,2508,M550x522S18550482x507S18558453x507S26510536x479S26826474x492S26500450x479S26510467x479S26500486x479S26510502x479S26500520x479
učit A (UPOL),,4960,M550x522S18520483x507S18528453x507S26510536x479S26826474x492S26500450x479S26510467x479S26500486x479S26510502x479S26500520x479
učit B (UPOL),,4961,M557x524S18520504x508S18528469x509S26510480x476S26500543x476S26500526x476S26510444x476S26500509x476S26510462x476S26612455x492S26606517x490
učit C (někoho) (UPOL),,5436,M543x591S34600482x483S18520510x539S18528471x540S28906513x559S2891e463x561S28906514x574S2891e463x576
učit se,,12,M548x522S2ff00482x483S18500519x486S26a04521x508
učit se,,70,M547x517S2ff00482x482S18500519x484S26a04520x465S18508458x484S26a14460x467S2fb00493x466
učit se (UPOL),,2520,M547x518S2ff00482x483S18500519x485S26a04520x466S18508458x485S26a14460x468S2fb00493x467
učit se B (UPOL),učit_se,5122,M548x522S2ff00482x483S18500519x486S26a04521x508
událost (IMoTeSP),"náhoda, překvapivý",1569,M516x537S10000501x507S20300492x516S20e00501x500S22b00500x463S2f700483x502
udělat,,383,L533x535S1ea11505x466S1ea19468x482S2eb00508x488S2eb1c477x503
udělat,vytvořit,1233,M525x520S18510500x481S18518474x481S2eb20494x488
údolí (UPOL),,5471,M540x535S15b20521x466S15b28468x466S22b03503x497S22b15474x497S37d03461x482S37d0b532x482S20500496x524
Uganda (UPOL),,3051,M523x514S15d38478x487S1f040489x499S20600501x486
uhasit (UPOL),"skončit , ukončit",5439,M532x541S17b20506x460S17b28474x459S18520507x526S18528468x524S22a04513x495S22a14476x496
Uhersko (UPOL),,5481,M555x521S34600482x483S1ea20508x500S2df05534x497
uhlí (UPOL),,5383,M535x516S15d4a466x487S17c40486x488S22214491x485S20e00506x496S26a06521x489
uhlík (biol),,2241,
újma,,1708,M537x529S14c00514x498S14c08463x498S18500509x471S18508467x471S26520494x489
ukázat,,1133,M520x542S15b18483x497S10001493x512S20500480x477S26627498x458
ukázat A (UPOL),"ukázat_někomu, ukakovat (něco) A (UPOL)",5472,M514x541S15d28486x500S10001493x511S20500500x500S26620493x460
ukázat B (UPOL),"ukázat_mě, ukázat_mi, ukozovat (něco) B (UPOL)",5473,M522x524S15d08479x477S10021492x492S20500500x480S26524488x509
ukázat na ně (UPOL),,4217,M531x516S14c5f469x489S28a0a495x484
ukazatel (IMoTeSP),,549,M536x522S20500478x511S10012484x503S15428464x479S28a02500x480
ukazovat,,2,M542x544S12d40511x480S12d48468x481S23704503x456S23710458x455S26726500x528
ukazovat,,320,M542x528S12d40511x497S12d48468x498S23704503x473S23710458x472
ukazovat,znakovat,719,M534x532S12d40510x501S12d48467x502S23208508x468S23210466x468
ukládat (knihy) (UPOL),,4543,M554x517S15d18446x483S15d10470x483S26500493x483S26500512x483S26500531x483S26706499x501S2fb06548x495
ukladát (UPOL),,4915,M519x529S15d58485x480S15d50482x494S2f900485x472S2f900489x524S21410504x513
uklízet B (UPOL),stírat (např. podlahu),5474,M527x531S20350474x470S20350510x471S2dd0a509x492S2dd12474x492
uklízet C (UPOL),vytírat,5475,M529x540S1ea37505x486S1ea38481x519S27107502x460S27117471x490
uklízet D (UPOL),"mýt_okno, umývat",5476,M548x524S20320506x485S2e500525x477S20320482x486S2e50c452x483S2fc04496x513
úkol (UPOL2),,5726,M565x542S30007482x483S10011517x488S21100510x471S2e20f535x515
ukončit,"uzavřít, uzávěrka",1316,M533x536S1ea40510x500S1ea48467x498S2df00511x463S2df18468x464S2fb00491x530
Ukrajina (UPOL),,3052,M566x552S34600482x483S1ea50543x531S2df05535x488S22b04550x502S1ea10509x494
ukrást A (UPOL),,5477,M552x539S16e48518x496S2df0a533x503S20310522x524S36d00479x461
ukrást B (UPOL),krást,5478,M527x590S21100491x545S11541491x563S11519477x563S2d501469x548S32a10474x478S33900516x503S33c10480x496
ulice (UPOL),,4967,M533x533S15d48468x506S15d40514x506S26610472x468S26600513x467
umělý (UPOL),,3155,M522x526S2a00a479x505S11520507x475
umělý A (UPOL),,4838,M534x609S34600482x483S11520519x504S11528466x520S2a00a508x540S2a012466x554S2fb04493x602S11530519x568S11538466x579
umělý B (UPOL),,4968,M530x547S2a00a497x526S11520515x491S34600482x483
umět,,5136,M551x518S2ff00482x483S15a01514x484S2c307526x474
umět (UPOL),,5479,M543x518S2ff00482x483S15a01507x490S2c307518x476
umírat A (UPOL),,4970,M555x586S32105489x481S33c00489x481S33900476x501S15d30536x560S2a200507x558S2f800498x541
umírat B (UPOL),,4971,M555x589S36d00486x530S33c00488x486S33900473x504S30900488x478S15d01482x540S15d09513x541S37803499x558S3780b487x559S20500531x553S20500477x553S26504541x534S26514464x537
umístit A (UPOL),stěhovat_se,5480,M540x522S18511489x492S2890a511x479S18519461x503S2891a460x487
umístit B (UPOL),přenést,5589,M522x552S2891a448x498S2890a485x498S15440482x517S15448440x518S36d00480x448S36d00479x548
umřít B (UPOL),"zemřít , mrtvý, smrt",5590,M529x528S36d00479x472S14c01465x484S14c09503x483S37703486x506S3770b485x505S20500468x508S20500515x508
umřít C (UPOL),"mrtvý, smrt, zemřít",5591,M555x535S36d00479x466S19a11460x478S19a19516x480S20500529x472S20500464x476S37903481x494S3790b481x496S26504448x472S26514541x473
úmyslný (UPOL),,4972,M571x587S10040512x540S20348506x572S2d301532x541S20e00531x568S35a04479x483S37102473x528
umýt_ruce,,1915,M522x548S15a01493x509S15a27480x510S20e00494x535S22a12477x535S15a07481x452S15a21495x456S20e00491x478S22a06507x477
umýt_si_hlavu (UPOL),,5592,M589x524S30804482x479S36b10482x486S15010525x490S15018449x493S27100549x486S27110408x489
umýt_si_obličej (UPOL),mýt F (si obličej) (UPOL),5680,M544x555S2ff00482x483S15d08474x497S15d00507x497S23614458x529S23604505x528S2fb04496x549
umyvadlo (UPOL),,5023,M546x521S15d38481x495S15d30501x495S28a1f455x480S28a07516x480
umývat A (UPOL),,4964,M572x510S20350514x494S20350473x495S2ec32532x492S2ec4a428x490
umývat B (UPOL),,4965,M572x516S20350514x500S20350473x501S2ec32532x498S2ec4a428x496S2fd00488x485
únava,unavený,5852,M531x629S34600481x483S36d00479x524S14c00502x536S14c08469x536S2a602510x573S2a613469x573S14c01505x601S14c09465x602
únava,unavený,5856,M535x617S34600481x483S36d00479x520S14c00507x525S14c08471x526S2a602514x562S2a613472x561S14c39466x589S14c31509x590
unavený,,1593,M530x605S15d00510x539S15d08462x540S22a24490x559S15d30511x579S15d38463x578S2f900491x581S30a00479x482S36f04473x521
unavený (UPOL),,4973,M530x614S15d01504x536S15d09462x536S36f04473x522S15d30511x588S15d38464x587S2f900491x597S30a00479x483S22e04507x566S22e14466x566S34600479x483
unie,"společnost, společnost2",656,M529x523S1ea49472x483S1ea41501x483S20500495x478S2e85e484x507
uniknout (UPOL),utéct,5681,M521x528S15d50480x501S15d5a479x494S20e00509x492S26607497x472S21414503x517
uniport (biol),,2161,M520x520S10e32486x505S27100480x480
unitř (UPOL),,3144,M527x518S15d0a473x499S10004486x482S22f04502x493S21400507x482
univerzita,,534,M542x517S2ff00482x482S10012509x479S27200502x453
univerzita,Univerzita,5075,M559x518S34600482x483S10001517x486S10009462x485S27604530x486S2761c439x486
unix (IMoTeSP),,864,M595x523S1dc10405x476S1dc18430x476S15d18471x478S11510483x493S19210518x489S10019563x484S10011574x483
unor,,667,M555x580S2eb36512x530S2ff00482x482S22a04517x505S18552486x532S18536490x555S2fb06549x542S2eb12518x560S15212483x491
únor (UPOL),,3260,M536x632S34600482x483S2ea46489x604S2ea02511x583S18536507x607S18552503x567S22b04502x532S15200498x492
upadnou C (UPOL),"spadnout, pád",5682,M566x581S15d38493x553S11532536x566S22e05515x548S33c00482x483S11504503x538S20500501x565
upadnout A (UPOL),"spadnout, pád",5683,M556x603S33c00482x483S11502493x552S11530541x573S2a209527x554
upadnout B (UPOL),"spadnout (např. sklenice), pád",5684,M573x561S33c00482x483S16c26552x508S16c20518x540S2a201524x513
upadnout D (UPOL),"spadnout, pád",5685,M545x594S32a10482x488S30350495x477S12800521x504S12808454x507S12830522x570S26904526x541
uplácet (UPOL),podplácet,5686,M577x519S21100504x505S17059499x481S1ea40512x492S36920497x497S26f00537x499S36920504x497S36920490x497S21410504x468
úplatek (UPOL),,3532,M538x535S1ea42478x493S17058498x475S21100476x517S26502463x493S37900501x495S37906498x500S21410497x466
úplatek A (UPOL),,3544,M538x534S1ea42478x494S17058498x476S21100463x505S37906498x501S21410497x467S2c602493x516
úplatek B (UPOL),podplácet A (UPOL),3545,M546x530S1ea42486x498S17058506x480S21100471x509S37906506x505S21410505x471S26f02455x490S2f700471x496
upozornit,volat_někoho,1883,M521x523S15a57478x476S23014496x505
úřad,"psát, písemně, písemný",1076,M528x527S26a07507x472S15b29472x498S1ea10485x506S20e00498x488
úřad (UPOL),,3546,M528x518S1ea50482x493S15d39473x483S21100497x482S26a06514x491
úřad (UPOL),,4976,M530x518S1ea50481x494S15d39471x484S21100495x483S26a06516x491
uragán (UPOL),,5485,M530x597S2540c497x547S2e906490x536S10000475x551S31900482x483S34600482x483S33712480x499S33716510x499
úraz,,1122,M545x539S36d00479x471S10044511x485S1004c479x484S22e04528x461S22e14452x462S2fc00497x528
úraz (UPOL),,2755,M560x583S34600481x483S36d00479x522S10b03498x533S10b0b463x545S2ad03528x546S2ad03542x545S2ad12447x548S2ad12434x547S20f00534x531S20f00431x532S2fd00486x577
uražený A (UPOL),,4977,M557x577S34600482x483S10a01501x525S10a09471x525S10a00542x551S10a08446x549S27704532x521S2771c450x519
uražený B (UPOL),,4978,M545x583S30100482x477S36d00479x536S1ce31500x560S20e00519x553S22a00532x547S22100530x568
urazit_se A (UPOL),,5688,M553x542S34600482x483S10a08471x516S2b801530x507S10a00511x515S2b800445x507
urazit_se B (UPOL),,5687,M549x543S34600482x483S10a00508x517S2b801526x507
urazit_se C (UPOL),,5689,M542x573S34600482x483S1ce01509x550S14c01516x509S22a00523x537
určitě,potvrdit,1320,M521x569S15d39478x455S14c51494x430S15d39478x546S20351489x547S20b00480x526
určitě A (UPOL),,4979,M533x524S15d39481x497S20351489x503S22b03509x476S20500468x501
