dic_gloss,synonyms,sid,FSW
Turnschuhe-1,S3-00964-K,4247,M590x542S20310467x479S20318415x478S22f00463x458S22f10409x457S15a50552x484S1e152548x458S2c605572x487S1e132550x518
Turnschuhe-2,S3-06735,1637,M582x530S20310475x491S20318423x490S22f00471x470S22f10417x469S15a50540x486S1e13e556x469S22a04565x498S21100564x516
Turnschuhe-3,S3-07511,1091,M568x534S1ea20545x480S1ea28510x480S2c604544x508S2c615515x508S20310466x487S20318435x487S22f00462x465S22f10432x466
Tutor,S4-07413,2723,M517x532S1f540502x508S1f548482x508S20600488x491S26520491x467
U,,4725,M508x515S11520493x485
Ü,,4731,M513x519S11520496x489S22114487x481
Uhr,S3-05193,4057,M528x518S2035a500x503S37706471x509S10a51495x481S20500488x496S20500481x485
Uhr,S3-05193-K,3997,M529x518S2035a501x503S37706472x509S10a51496x481S20600470x491
Uhr,S3-05193-V,1866,M521x521S20500479x510S10a52484x479S15a56494x509
Ukraine-int,S3-05774,1495,M608x549S33200482x482S1ea10582x504S10a10522x498S26506557x508S26904592x531S20e00542x509
Ukraine-int,S3-05774-K,2772,M593x568S20e00522x528S1ea10567x523S1ea10495x519S26506539x525S26904577x550S30004482x482
Umschulung-2,S4-07876,1542,M572x538S10021444x495S10009456x478S2df00450x461S2df14450x517S21100429x481S15d39505x485S18520526x499S26a06558x495S20f00537x478
umsonst,S3-00840,3498,M606x517S33200482x482S1005e576x499S22b02539x496S20e00522x499
umsonst,S3-00840-K,4446,M554x534S33200482x482S1005e523x502S22a02539x521S20e00522x521
Umweg,S3-03637,1630,M520x542S15a40508x515S17010481x459S2d606495x483
Umweg,S3-03637-K2,2015,M524x536S15a40512x509S17140476x465S2d606499x477
Umweg-a,S3-003637-K,4265,M520x542S15a40508x515S17040481x459S2d606495x483
Umweg-b,S3-05935,3021,M533x532S10020486x502S10028466x502S20500479x489S2d606511x502S10000509x467
Umweg-b,S3-05935-K,2619,M533x532S10020486x502S10028466x502S20500479x489S2d606511x502S10030509x467
unbestimmte,,2451,M528x524S1ed26509x476S1f510471x475S22a04511x509
und,,3871,M521x522S10041500x485S10049479x492S20500484x478
und-so-weiter-a,S3-05838-K2,2150,M518x550S14c01492x500S15a36482x538S20500490x524S22510491x483S2b800488x450
und-so-weiter-a,S3-05838-K3,2759,M529x535S14c02498x512S15a36471x523S20500489x509S22510502x495S2b800496x464
und-so-weiter-b,S3-01542-K,634,M532x525S15a37468x493S15a33488x502S26b07504x484S20f00479x476
Unfall,S3-00204,745,M564x508S20348435x492S20340549x493S22b16457x492S22b02511x492S20b00492x494
Unfall,S3-00204-K,2495,M549x507S2033a451x492S20332534x492S22a16473x493S22a02511x493S20b00493x493
Ungarn,S3-08633,815,M556x527S13d10508x499S2ff00482x482S20500504x516S22104521x486S22a06541x501
Ungarn-int,S3-05863-K,649,M587x536S33100482x482S20500503x495S1f010521x497S1f400558x497S2df04553x515
Ungarn-int-s3-05863,,626,M589x540S33100482x482S20500503x495S1f010522x496S1f400560x497S2df00549x519
Ungeduld,S4-09126,1223,M529x541S20310510x482S20318476x482S2a518508x508S2a500470x506S26520493x459
ungefhr,,1037,M529x535S14c50505x465S14c58471x465S2a508507x502S2a518473x501
unglaublich,S3-04205,1964,M525x557S2ff00482x482S20310507x487S27106510x517
unglaublich,S3-04205-K,2661,M527x547S2ff00482x482S20310512x483S27106512x507
unglaublich-2,,2853,M539x547S2ff00482x482S20310521x483S27106524x507S34400482x482S31400482x482
Universal,,4439,M546x530S1155e493x488S11556475x500S2ea04531x483S2ea1c454x505S2fb00493x519S22a27500x470
uns,wir,1810,M512x527S10000491x497S2e70a487x472
unsicher-00201,,230,M529x535S14c50505x465S14c58471x465S2a508507x502S2a518473x501
unsicher-05256,,330,M543x534S1f502504x467S1f502480x467S23604504x498S23610457x500S2fc00493x523
unsichtbar,S4-03641,49,M603x530S26500526x473S14c01573x469S2a200580x502S10e00524x489S31400482x482
unsichtbar,S4-03641-V,3012,M603x529S26500526x473S14c01573x469S2a208580x501S10e00524x489S31400482x482
unten,,4470,M509x523S10004491x476S22a04496x497S2f700497x516
unten-Klassifikation,,2753,M514x517S15a52487x482S22a04497x502
unterbrechen-a,S4-08577,3275,M518x526S20350503x488S20350482x488S22a04505x511S20500495x474
unterbrechen-b,S4-08578,3742,M522x537S10f40506x507S22104510x476S26500508x488S15a56478x463
Unterdrckung,S3-06020,2329,M550x526S36d00479x505S1f533529x474S1f53b455x474S22a04534x502S22a14461x503S2f900534x521S2f900462x520
Unterhose,S3-05171,4058,M567x527S36d00479x474S1ec3c505x508S1ec34478x508S20500499x494S22b06537x509S22b12443x507
Unterhose,S3-05171-K,3171,M549x527S36d00479x474S1ec3c505x508S1ec34478x508S20500499x494S22a06534x509S22a12457x508
Unterlage,S4-07431,3755,M531x539S15d00512x470S16007490x462S23402509x502S20710468x492
Unterlage,S4-07431-K,2310,M532x521S15a50467x478S15a50520x478S15a30483x478S2880e496x508S20600467x510
Unterleibchen,S3-03537,1652,M562x532S36d00442x470S36d00515x469S15a03451x482S22f03434x499S21100442x478S15a07508x480S15a01539x482S22f24522x502S21100529x518
unterordnen,,4589,M519x527S1f540500x472S1f548480x484S20500483x511S2880d499x507
unterrichten,,3404,M538x525S18550505x510S18558471x510S25500504x474S25500525x475S25510480x474S25510462x474
Unterschied,S4-01203,61,M543x536S10058477x465S10050508x465S23604504x500S23610457x502S2fc00493x525
Unterschied,S4-07460,616,M543x534S15d30515x467S15d38466x467S23604504x498S23610457x500S2fc00493x523
Unterschied,,3900,M541x531S18010502x470S2fc00499x520S23604502x489S23610458x505S18018464x484
unterschreiben,,658,M532x517S15a37467x491S18520478x502S2880a510x496S20e00499x482
Unterschrift,,2098,M532x517S15a37467x491S18520478x502S2880a510x496S20e00499x482
Untersttzung,S3-08682,935,M535x530S1ea41507x510S1ea49464x511S2c700506x470S2c710465x470
Untersttzung,S3-08682-K,2049,M533x526S1ea41505x506S1ea49466x507S2c611474x475S2c600506x477
Untersttzung,S3-08682-K2,3385,M525x531S1ea47506x503S1ea4f474x503S2c611475x470S2c600505x472
untersuchen-03044,,221,M539x535S11851500x483S11859466x482S2e500516x508S2e518462x507S2fb00494x529S20e00493x465
untersuchen-2,"abklren, S4-07414",3484,M532x534S11819468x483S11811507x484S21800510x465S21800477x465S22b24494x504
Untertitel-01710,,1956,M526x512S11502473x491S22f06512x487
Urteil,S4-01490,4391,M521x533S15d39489x510S15d41498x467S22a04497x491S20b00478x491
Urwald,,4157,M538x536S15a56462x524S14c10482x475S37700493x506S2e000517x463S20500503x525
USA,,3820,M532x530S14c0a468x489S14c02501x489S20700491x515S2e752487x469
V,,4726,M508x515S10e20493x485
Vanille-a-1,S3-06744,720,M509x532S10e20492x468S23106492x506
Vanille-a-2,S3-03376,1479,M572x532S2ff00482x482S26506557x498S20500496x495S21100539x518S10042522x499
Vanille-a-2,S3-03376-K,2731,M578x517S2ff00482x482S26506563x502S20500496x494S21100547x502S1005e511x499
Vanille-b,S3-03677,2033,M564x522S1ce20504x478S1ce28476x478S20500496x511S29a1e437x491S29a06529x492
Vanille-b,S3-03677-V,535,M568x518S1d420504x482S20500497x507S29a06533x493S29a1e432x492S1d428471x482
Vater,,1713,M538x536S30004482x482S20340493x521S20600516x515
Vater-1,S3-01063_K,1124,M537x545S30004482x482S1dc01487x515S20600515x513
Vater-2,S3-08093,2117,M550x553S30005482x482S1d410518x496S20500521x489S2df04529x532
Vater-2,S3-08093-V,3939,M548x546S30005482x482S1ce10526x492S20500521x489S2df04526x525
Vatican-int,S3-05855,2138,M515x532S10e40488x469S23304485x506
Velo-00342,,485,M521x535S20350504x466S20350478x475S2ea00506x486S2ea4c478x496S2fc00498x524
Venedig,S4-01077,377,M519x532S2ea20489x507S20310504x486S20318482x469
Venedig,,317,M521x538S19a18480x485S19a10493x462S2ea20498x513
Venezuela-int,S4-07794,205,M521x539S10e20481x462S22b04505x507S23606479x500
Verb,S4-09374,3482,M509x539S10e20494x462S23606492x500
Verband,S3-00171,1471,M527x515S15a56473x502S15a52479x485S2ea00512x490
Verband,S4-02113,4627,M526x545S1ea20503x469S1ea28474x469S20500496x454S28814480x500S2880c505x499S22a13482x531S22a05503x530S20500493x521
verboten,S3-03379,1597,M512x525S1fb11490x475S23303488x503
Verboten,S3-03379-K,843,M524x523S1ea11496x478S23303476x501
Verboten,S3-03379-K2,1726,M524x523S1ea21496x477S23303476x501
verdauen,S3-07289,3427,M521x551S36d00479x449S15001485x473S21100491x502S2e500486x524
verdauen,S3-07289-V,2383,M521x545S36d00479x455S15301490x471S21100491x499S2e501486x518
verdienen,S4-00850,2470,M521x537S36d00479x463S1d452471x472S21100483x503S22f04478x523
verdienen,S4-00850-V,3851,M521x532S36d00479x468S1ce52458x471S21100475x499S22f04470x518
Verein,,2430,M525x540S20500502x460S2a21c475x512S20500487x460S2a204502x512S10e20502x476S10e28483x475
Verein-V,,177,M521x539S2df06501x474S2df1e478x474S10e20503x509S10e28483x509S20500495x494S20500495x462
vererben,S3-03026,1089,M534x522S15a30466x495S15a30486x495S2930a493x478
vererben,S3-03026-K,3536,M529x522S15a30471x495S15a30491x495S2920a498x478
vererben,S3-03026-K2,2131,M534x522S15a30466x495S15a30486x495S2932a493x478
Vererbung,S3-05357,1085,M534x522S15a30466x495S15a30486x495S2930a493x478
Vererbung,S3-05357-K,35,M529x522S15a30471x495S15a30491x495S2920a498x478
Vererbung,S3-05357-K2,2869,M534x522S15a30466x495S15a30486x495S2932a493x478
Verfassung,S4-07546,496,M542x521S15a20458x481S18200519x491S20500482x481S20500482x496S20500482x510S2930c500x480
Verfassung,S4-07546-K,1387,M520x537S15d28479x464S18210497x468S20500492x495S20500492x511S20500492x526S22a04506x507
Verfassung,,1033,M558x527S14c40534x473S14c48441x491S20340498x488S20348487x504S26502518x490S26516463x507S20500483x491S2fb00507x521
Verfassung-1,S4-07570,934,M592x535S14c40508x464S14c48408x482S20340469x479S20348454x495S26502490x481S26516429x498S20500455x482S2fb00476x512S15a00551x477S18210569x483S20500571x495S20500571x510S20500571x524
Verfassung-1,S4-07570-K,705,M596x535S14c40503x464S14c48403x482S20340464x479S20348449x495S26502485x481S26516424x498S20500450x482S2fb00471x512S15a00546x477S18210564x483S20500566x495S20500566x510S20500566x524S22a04583x512
Verfassung-1,S4-07570-K2,3367,M596x535S14c40503x464S14c48403x482S20340464x479S20348449x495S26502485x481S26516424x498S20500450x482S2fb00471x512S15a20546x477S18210564x483S20500566x495S20500566x510S20500566x524S22a04583x512
Verfassung-2,S4-07878,3669,M533x514S15d18466x487S18510508x496S20500492x497
verfolgen,S3-02617,530,M514x531S1f510499x509S1f518486x493S20500486x520S26620496x469
verfolgen,S3-02617-K,172,M514x527S1f510499x505S1f518486x489S20500486x516S26520497x473
verfolgen,S3-02617-K2,2890,M514x528S1f540499x504S1f548486x488S20500486x515S26520497x472
Vergangenheit,S3-09030-K,4358,M558x549S36d00479x479S14c00525x470S22510524x451S2b704528x507S2f800520x538
Vergangenheit,S3-09030-V,4095,M558x549S36d00479x479S14c00525x470S22524524x451S2b704528x507S2f800520x538
vergeben,,810,M521x541S36d00479x460S20332491x475S2e500486x514S21100493x496
vergeben-2,,1582,M528x518S15d59472x482S15d51497x495S21100515x488
vergessen-1,S1-00855,3269,M603x517S30007482x482S18500579x485S16002520x483S20500510x474S26506553x481
vergessen-1,S1-00855-V,3927,M568x517S30007482x482S18500522x485S26506553x487S20500510x474S22104529x473
vergessen-2,S1-00343,2293,M531x517S30007482x482S14c00504x406S17604509x466S26500510x443S20500521x484
Vergleichen-,"Waage, Vielleicht-2",3306,M543x534S15d30515x467S15d38466x467S23604504x498S23610457x500S2fc00493x523
verhaften,S4-05232,3099,M529x551S1e127507x519S1e12f471x519S26500513x494S26510476x495S2f700510x448S2f700475x449S1e140473x463S1e148505x462
verhalten,,325,M535x526S20300516x474S20328469x474S2e110465x497S2e100512x496
verheiraten,,2649,M515x525S20310500x476S2a20c484x497
Verkauf,S3-05455-K,2515,M551x513S1ea31503x494S1ea39468x493S26906533x496S26912449x495S20500495x487
Verkauf,S3-05455-K2,1362,M551x518S1ea31502x488S1ea39469x488S26906533x491S26912450x490S20500496x482S2fb00493x512
Verkehr-02647,,2680,M545x536S14c50512x465S14c58462x465S27100505x502S27114454x504S2fc00491x525
Verkehrspolizist,S4-08473,2720,M543x554S14c50434x483S14c58384x483S27100427x520S27114376x522S2fc00413x543S30007482x482S15a11520x481S20500504x470
verkufer,,684,M543x533S1ea41502x467S1ea49466x467S27204503x498S27214456x496S2fc00489x522
verlassen,S4-08684,2303,M527x537S14c58473x462S14c50503x462S17620477x521S17620509x521S26500509x499S26510477x499
verlassen,,3869,M573x529S33100482x482S20500495x494S1ea17519x501S1dc50544x469S22a07538x501S26500559x457
verlaufen,S3-00761,2735,M547x524S10056472x491S1005e495x484S2ea08532x477S2ea40453x488S2fd04490x518
verlaufen,S3-00761-K,4281,M547x521S10056472x493S1005e495x486S2ea08532x479S2ea40453x490S2fc00492x510
verlaufen,S3-00761-K2,3317,M547x520S10002497x486S1000a475x492S2ea08532x481S2ea40453x489S2fc00492x509
verliebt,,3328,M541x530S11556467x486S1155e500x470S23600502x494S23614458x508S2fc00508x519
verlieren,S3-02567-K,4657,M531x530S14c31501x481S14c39472x481S20500494x470S22e04514x512S22e14470x512
verlieren,S3-02567-K2,3575,M531x534S14c31501x485S14c39472x485S20500496x511S22e04514x516S22e14470x516S22510501x467S22510471x467
verlieren,S3-02567-V,1861,M531x534S14c31501x485S14c39472x485S20500496x511S22e04514x516S22e14470x516S22514501x467S22514471x467
verlieren,S3-02567-V2,715,M553x525S14c31515x486S14c39460x486S20500496x494S22517480x475S22511503x475S22a05540x511S22a13448x511
Verloren,,3133,M538x534S36a00482x477S10054523x499S20500500x523
Verlust,,1180,M538x534S36a00482x477S10054523x499S20500500x523
Vermgen,S3-07512,3999,M533x550S16d38482x516S16d30506x516S16d50503x467S16d58478x467S28814467x492S20500496x449S20500497x539S2880c521x491
Vermgen,S3-07512-K,4541,M533x548S17138480x512S17130502x512S17158479x465S17150502x466S28814467x490S20500496x451S20500497x537S2880c521x489
verndern,S4-06022,1139,M520x540S1f721495x491S1f708500x485S2df00499x460S2df14495x519S21100479x483
verndern,,4588,M519x544S1ea27480x485S1ea0f498x476S2df08483x456S2df1c489x523S20500499x507
vernetzen,S4-07576,3815,M523x524S14c51496x495S14c59477x498S21100492x476
vernichten,,4076,M523x533S20336490x493S14c52476x466S21100510x487S22a24493x518
vernommen,S3-05397,733,M536x518S33010479x482S15a20524x491S20500525x479
vernommen,S3-05397-V,511,M546x517S33010479x482S15a10534x484S20500522x493
vernommen-3,,1478,M544x519S33010479x482S17110527x494S20500518x508
Vero,,334,M536x550S30004482x482S10e10494x520S20600514x514
verschenken,S3-02507,1989,M566x540S15a11501x512S15a19475x512S15a37543x466S15a31434x459S2b910458x480S2b901519x486S20500496x529
verschenken,S3-02507-K,3710,M555x535S15a11498x512S15a19472x512S15a30543x468S15a30444x465S2b910460x484S2b901513x486S20500492x499
verschenken,S3-02507-K2,3025,M555x533S15a31501x510S15a37472x510S15a30543x466S15a30444x466S2b910460x482S2b901513x484S20500492x497
verschieben,,3994,M536x526S18048464x507S18040505x507S2b700501x473S2fb00493x520S2b710469x473
verschieden,,85,M547x527S10001503x497S10009477x497S20500495x484S2d300508x473S2d311453x473
verschieden-b,S4-03039,1526,M543x536S10058477x465S10050508x465S23604504x500S23610457x502S2fc00493x525
verschoben-1,,841,M536x526S18048464x507S18040505x507S2b700501x473S2fb00493x520S2b710469x473
verschoben-2,,3759,M540x532S18048468x513S18040509x513S2b900501x468S2b910459x467S2fb00497x526
verschwinden,S3-03066,532,M583x518S16011504x482S16019477x482S20500499x507S18510558x488S18518416x489S26506534x489S26512451x489
verschwinden,S3-03066-K,1898,M580x516S17d44474x485S17d4c505x485S18544420x485S1854c554x485S20500496x505S26512450x487S26506534x486
verschwinden,S3-03066-K2,4147,M576x514S17d10504x498S17d18475x498S18510551x498S18518424x499S20500493x485S26512452x498S26506528x498
verschwinden,S3-03066-V,2766,M583x518S26512451x489S26506534x489S20500499x507S18510558x488S18518416x489S17c10513x482S17c18478x482
verschwinden,S3-03066-V2,3950,M549x521S26512451x492S26506534x492S20500499x510S17c18478x485S17c10513x485S22104520x479S22104477x479
verschwunden,,1292,M565x520S17d10503x481S17d18476x481S18510540x481S18518434x482S20500498x503S26512470x506S26506519x506
Versicherung,"S4-04297-V, kosten, S4-05308-K, Finanzen, S4-03931",2927,M509x524S1ea37490x496S21100491x476
Versicherung-2,S4-07863,3331,M528x524S1ea37509x496S21100510x476S10e20471x489
versorgen,S3-01017,3556,M533x533S15a57466x467S15a51510x510S2c700481x484
versorgen,S3-01017-K,2724,M529x530S2c702483x470S15d59471x490S15d51498x507S21100516x489
versorgen--Papier-,,422,M532x521S15a50467x478S15a50520x478S15a30483x478S2880e496x508S20600467x510
Versptung,S3-00711,1683,M526x526S2035a508x511S37706479x516S10021473x476S20500494x502S22e06508x474
Versptung,S3-06731,2745,M523x526S2035a505x511S37706476x516S15a11476x473S20500491x502S22e06505x474
verstanden-jetzt,S4-09378,2688,M523x518S30000482x483S17620492x462S21b00496x450S21600496x438S20500513x475
verstecken,S3-08031,4386,M531x514S18230487x492S18238469x485S22f02517x489
verstecken-08031,,675,M529x530S2c702483x470S15d59471x490S15d51498x507S21100516x489
verstehe,,799,M541x541S10e01516x469S23606521x502S30007482x483
verstehen-00239,,2626,M540x518S30007482x483S15d50519x427S18520514x480S26504526x458
verstehen-2,,516,M541x537S10e00495x507S27102526x487S2ff00482x483
versuchen,S4-02552,1113,M531x530S11838469x470S11830503x470S2e50a504x507S2e512469x506
Verteilung,S3-06277-K,2092,M541x538S1ea47479x497S1ea4f458x510S2b702467x473S2b700491x462S2b707516x475
Vertrag,S4-02785,1251,M532x517S15a37467x491S18520478x502S2880a510x496S20e00499x482
vertrauen,S3-05039,1159,M532x534S15a00469x466S15a00520x507S26601493x489S20500484x478
vertrauen,S3-05039-K,1835,M528x527S15a00472x473S15a00516x500S26501498x497S20500487x485
vertrauen,S3-b,179,M537x554S30000482x482S30004482x482S18210514x482S18218476x519S20500496x469S20500496x524S26500522x459S26510475x539S2fb00516x522
Verwaltung,"S4-08357, Flohmarkt, handeln, S4-02374, Frankfurt",326,M544x533S1ea11509x496S1ea19469x495S27200504x467S27210456x468S2fc00496x522
Verwandte,S3-00115,4142,M548x530S10050475x486S10050533x487S10058512x487S10058452x486S20500466x518S20500525x519S26606486x469
Verzeihung,S3-05851,2058,M521x541S36d00479x460S20332491x475S2e500486x514S21100493x496
verzgern,S4-03668,2217,M540x532S18048468x513S18040509x513S2b900501x468S2b910459x467S2fb00497x526
verzichten-,,402,M527x537S14c58473x462S14c50503x462S17620477x521S17620509x521S26500509x499S26510477x499
verziehren,S3-03648,1154,M529x539S18510504x468S18518471x462S22e02511x492S22e16471x488S22e16471x509S22e02511x511S2fd00486x533
Video,S3-07374-V,2597,M533x530S1dc03503x507S1dc0b467x507S2d200503x469S2d211469x469
Video-1,S3-07374,817,M543x544S1dc42513x520S1dc4a456x520S2c600515x491S2c611467x491S1dc50506x455S1dc58472x455
Video-1,S3-07374-K,1978,M540x544S1dc03510x521S1dc0b459x521S2c600516x491S2c611468x491S1dc50507x455S1dc58473x455
Video-2,S3-06730,1043,M528x532S10e58478x502S10e50511x502S2e300505x467S2e310471x468
Videophone,S4-07472,1901,M533x524S37703489x487S17d10466x476S3770b488x486S17d18510x477S20600492x513
viel-00145,,3555,M543x529S30005482x482S15310523x504S20600521x489
viel-00512,,1482,M513x518S18536487x493S22114487x481
viel-2,,57,M512x516S18530487x501S22124489x485
Viel-3-K,,2732,M515x525S14c10486x494S21a34485x474
viel-3-V,,202,M515x537S14c10486x482S21a34485x462S22e04490x519
viel-6,,3631,M514x551S1f710493x536S14c10485x470S2c300488x506S22504491x449
viel-a-4,S3-00010-V,1801,M516x523S14c01485x476S23004491x505
viel-a-4,S3-00010-V2,4274,M513x528S18052486x472S23004488x510
viel-a-4,S3-00010-V3,3439,M531x515S18052469x485S2d300492x487
viel-a-4,S3-00010-V4,3081,M512x537S18052487x463S2a30c489x497
viel-a-4,S3-00010-V5,3378,M519x531S18052481x469S2a302497x483
viel-a-4,S3-00010-V6,4035,M524x527S14c01480x472S28808495x504S28804477x504S28804512x505
viel-a-4,S3-00010-V7,1564,M541x516S14c01460x484S28804495x491S28804529x494S28808512x492
viele-gehen,S4-09507,4487,M528x526S14c58473x495S14c50504x495S26500508x474S26510478x474
viele-gehen,S4-09507-V,2415,M528x529S14c58473x498S14c50504x498S2b720486x470
vier-06504,,3466,M511x516S14400489x485
vierte-b,S3-05892,2825,M546x537S14428454x471S2a218455x509S10002516x486S14408491x474S20500520x473S20500530x463
vierte-b,S3-05892-K,1108,M546x535S14428454x471S2a21c455x507S10002516x484S14408491x472S20600518x466
viertel-nach,S3-09031,3147,M522x523S15a18477x495S15a20507x496S21100492x503S26900506x476
viertel-vor,S3-09033,3882,M525x525S15a52474x513S15a18513x475S22e07484x492S20500499x477S20500483x478
viertel-vor,S3-09033-K,3524,M530x529S15a52473x499S15a18504x471S23007471x470S20600508x501S37800504x497
Vietnam-int,S4-07778,2155,M507x535S10e20492x465S29904492x503
Vis-a-vis,,3499,M541x520S15d48481x493S15d40504x493S20500497x480S26506526x497S26512459x497
Vogel-,,3417,M558x524S15d56531x476S15d5e444x476S36d00479x476S23004532x503S23014447x503S2fb00495x518
Vogel-2,,3258,M575x520S36d00479x483S37709473x483S37701520x483S37703450x484S3770b527x485S15a56548x481S15a52425x481S2fb00492x506S23004548x502S23014428x500
Volk,S4-02480,809,M512x527S14c50487x474S2ea06487x512
Volk,S4-02480-K,651,M512x526S14c50487x474S2e70a487x511
Voll-4,,891,M560x516S22a06524x501S14c48439x484S22a12463x501S20500494x488S17640503x499S17648483x499S14c40536x485
voll-c,S3-00688,2080,M515x541S15a36485x529S15a51492x496S20500492x517S22b00491x458
voll-c,S3-00688-K,1239,M514x530S15a36485x518S15a52487x490S20500492x506S22a00500x470
Vollzeit,S4-07491,3415,M579x550S16f50461x470S16f58430x469S16f38430x515S16f30460x515S28814422x490S20500454x449S20500455x539S2880c479x491S10a51546x475S20356554x499S37706523x506S20600522x489
Vollzeit,S4-07901,2668,M604x529S1fa56575x514S37706545x519S10a51571x493S2ea36562x470S17640459x488S17648439x488S14c40492x474S14c48395x473S22a06480x490S22a12419x490S20500450x477
von,,1675,M507x524S26504492x509S10a30492x475
von,,4476,M534x527S10a0f489x487S10a28466x501S20500475x488S26507521x473
von-2-K,,231,M535x520S10a02491x490S10a28464x494S20500473x481S26507522x481
von-2-V,,3844,M534x524S10a02493x485S10a28466x489S20500475x476S26505521x511
vor-allem,"S3-07062, haupt, S3-05852",1565,M521x517S1f543480x484S2df08500x496
vor-allem,S3-07062-K,1080,M516x525S1f543484x476S2a208493x497
vor-b,S3-00143,4133,M525x528S15a57475x475S15a41502x483S37700480x472S21100489x495S26603488x506
vor-c,S3-03714,159,M524x524S15a18494x475S15a10512x475S21100476x484S22e02504x507
vor-c,S3-03714-K,304,M525x527S15a57475x476S15a41502x484S37700480x473S21100494x500S26503480x514
vorbei-01212,,1031,M533x530S14c09471x469S14c01503x469S2a208510x502S2a210467x502
vorbei-1,S4-00210,1216,M524x533S15d21501x484S15a37483x510S20e00484x497S2a20c477x467
vorbei-1,S4-00210-K,4073,M524x533S15d21501x484S15a57483x510S20e00484x497S2a20c477x467
Vorbild,S4-04200,98,M559x540S2ff00482x482S15a20547x481S15a00525x481S2a200530x512
Vorbild,S4-04200-V,2068,M551x531S2ff00482x482S15a20535x472S2df00530x510
vornehm-a,S3-05873,1965,M510x538S15a30495x511S29708491x461
vornehm-a,S3-05873-K,424,M507x531S15a30495x504S29508494x469
Vortrag,S4-02496,1874,M516x543S26b00489x456S15a10494x478S37700499x504S15a56487x531S20500485x518
Vortrag-halten,,4000,M558x528S36d00479x524S15a17526x498S26b00531x472
vorwrtsmachen,S4-08546,503,M511x538S15d40492x463S2a30c488x498
W,,4727,M509x515S18720491x486
Waage,,4368,M541x531S18010502x470S2fc00499x520S23604502x489S23610458x505S18018464x484
wachsen-c-s3-00190,,2624,M512x528S18220489x513S22b00494x472
wachsen-c-s3-00190-V,,2673,M512x518S18220489x503S22a00494x482
Wagen,S3-03650,419,M521x527S20350478x512S20350506x512S26610478x472S26600505x473
Wagen,S3-03650-K,4310,M521x520S20350478x505S20350506x505S26510478x479S26500506x480
wahr,S4-00052,3376,M511x526S1ce40489x474S22a04490x511
Wald,,4140,M538x536S15a56462x524S14c10482x475S37700493x506S2e000517x463S20500503x525
Wales-int,S3-05961,2968,M509x531S18720491x482S22a04494x516S21600496x468
Wandern,"Lager, S4-01400",1214,M540x516S37140480x484S1f702508x496S1f70a480x496S20500530x501S20500462x500S3714c460x484
Wange,S3-03389,2839,M539x518S30006482x483S15a10521x489S20500515x474S20500529x472
Wange,S3-03389-K,3885,M539x518S30006482x483S15a10521x489S20600517x474
wann-3,S4-07556,176,M543x523S30005482x482S1f51c528x508S2b700520x477S20500514x511
warnen,S4-03391,1581,M514x527S10010490x497S26a00487x474
Warum-1,S1-00776,3344,M529x592S30a00482x482S14c30505x516S14c38470x515S27102511x552S27116473x552
Warum-2,S1-05016,3455,M519x525S18536491x475S23604480x508
Was,S1-00780,1021,M530x597S31a00482x482S14c30506x521S14c38473x520S27102511x556S27116476x557
was-ist-los-,S4-09178,4303,M528x597S30c00482x482S14c30504x521S14c38471x520S27102509x556S27116474x557
was-ist-los-,S4-09178-V,4129,M530x597S31a00482x482S14c30506x521S14c38473x520S27102511x556S27116476x557
waschen,,2510,M511x530S29b0c488x491S20320496x469
Waschlappen,S3-07090,3130,M615x568S10028562x475S10020583x475S10058562x519S10050583x519S24202593x508S2421a542x508S20500575x460S20500573x557S2ff00482x482S14c01491x493S2e501491x520
Washington-DC,S4-07406,2696,M586x533S36d00479x468S18601484x475S20600455x480S2ea08489x508S10110545x472S16d10569x482
Washington-DC,,102,M586x533S36d00479x468S18701483x477S20600455x480S2ea08489x508S10110545x472S16d10569x482
Wasser,,2230,M520x519S1f523498x480S22f03481x498
Wasser-KL-fliessen,,765,M513x529S14440490x471S23004488x511
Wasserhahn-drehen,,1052,M513x528S12850488x472S2f001492x508
Wasserpfeife,S4-07442,4574,M561x522S1f521433x484S22f03415x501S33b00482x482S17620521x503S28802539x492S20500502x502
Wasserpfeife,,2977,M561x522S1f521433x484S22f03415x501S33b00482x482S17610521x503S28802539x492S20500502x502
WC,S1-00694,4029,M507x514S1d610493x485
weben,S3-05059,3083,M528x507S20350513x492S29a0e472x492
weben,S3-05840,3225,M524x557S14c51497x515S14c59477x514S20700490x542S22524485x494S26720492x442
weben,S3-05840-K,758,M524x542S14c51497x500S14c59477x499S20700490x527S22524485x479S26520494x458
weben,S3-05840-V1,2163,M542x531S14c59458x503S14c51515x505S20700491x468S26517484x491S26501501x491
weben,S3-05840-V2,3561,M539x529S14c59466x501S14c51505x503S20700490x480S2b900513x470S2b911460x471
weben,S3-05840-V3,4563,M524x548S14c51497x506S14c59477x505S20700490x533S22524485x485S26620492x451
weben,S3-05964,3112,M528x507S20350513x492S29a0e472x492
wechsel-2V,,2958,M520x540S1f721495x491S1f708500x485S2df00499x460S2df14495x519S21100479x483
wechsel-b,S3-05721,538,M524x538S10021491x495S10009503x478S2df00497x461S2df14497x517S21100476x481
wechseln-3,,4100,M533x536S10e50515x464S2a208510x501S10e30467x464S2a218466x500S2fb00489x530
wechseln-b,S3-05040,4360,M525x531S10e50476x469S2a208474x503S10e30510x470
