canonical_gloss,synonyms,sid,FSW
culpa,,2057,M519x528S15a51496x505S15a59486x487S20c00482x471
culpable,,2058,M519x528S15a51496x505S15a59486x487S20c00482x471
cultura,,2059,M541x517S2ff00482x482S10012510x479S20e00489x464S2ea00526x450
cultura 2,,2060,M520x524S10018480x494S16d10483x475S2df00499x490
cultura 3,,2061,M534x517S2ff00482x482S20500496x491S18510509x495
cumpleanos,,2062,M530x571S2ff00482x482S15a01504x508S15a07477x509S15a31507x548S15a37479x548S22a04504x528S22a14489x529S20500498x519
cumpleanos 10,,2071,M546x577S2ff00482x482S15a01503x505S15a07476x506S15a31504x554S15a37479x554S22a04504x537S22a14489x538S20500498x520S20800512x476S1ea10523x487
cumpleanos 11,,2072,M533x547S2ff00482x482S1ea10510x501S20e00506x519S22f04499x533
cumpleanos 12,,2073,M533x536S10050512x464S10058473x464S2a404508x499S2a41c467x500
cumpleanos 13,,2074,M523x530S15a10500x480S15a18486x480S20500494x470S2880f503x510S28817478x509
cumpleanos 14,,2075,M534x599S10050513x527S10058474x527S2a404509x562S2a41c468x563S2ff00482x482S10610492x507S20e00522x486S22a04521x500
cumpleanos 2,,2063,M562x529S2ff00482x482S1ea17515x501S20800523x485S22f04537x499
cumpleanos 3,,2064,M535x529S2ff00482x482S10610490x501S20e00522x498S22a04522x514
cumpleanos 4,,2065,M541x582S2ff00482x482S10610490x501S20e00522x498S22a04522x514S10010506x552S10018477x551S2da06525x532S2da1e462x532
cumpleanos 5,,2066,M545x546S2ff00482x482S1ea17520x497S1ea1f457x499S26b00518x528S26b10454x528
cumpleanos 6,,2067,M540x524S14c18460x476S19d10479x493S20e00466x512S28808514x498S28808528x499
cumpleanos 7,,2068,M521x529S36d00479x471S20612488x478S15a12478x517S22b00505x484
cumpleanos 8,,2069,M523x522S14c18477x477S19d10494x490S20600480x511
cumpleanos 9,,2070,M529x535S15a50509x466S15a50479x466S2a404504x499S2a41c472x499
cumplir,,2076,M526x562S2ff00482x482S15a12487x520S15a1a488x550S22a04495x534S20b00513x539
cumplir 2,,2077,M530x528S15a12474x492S15a1a503x516S37706499x497S37706482x519S20b00469x506S22a04497x472
cumplir 3,,2078,M538x541S2ff00482x482S20500517x481S11502506x492S22b04522x511
cuna,,2079,M523x528S1a010501x471S1a018478x471S2c520483x504
cuna 2,,2080,M530x531S19c10502x469S19c18471x469S20500497x494S2c520486x507
cunado,,2081,M518x520S17112487x493S17116481x503S20800488x480S2f900507x510
cunado 2,,2082,M528x522S15a41493x499S15a49478x485S21100473x477S26c09510x490
cuota,,2083,M532x577S2ff00482x482S20500497x501S11501507x504S11550500x547S15a36492x542S20500520x544S22a04495x521
MAGDALENA,CUP CAKE,8288,M519x517S15a36492x505S15352492x483S20500482x495
cura,,2084,M536x517S2ff00482x482S10013506x459S2ef04506x438
cura,,2085,M536x517S2ff00482x482S10013506x459S2ef04506x438
cura 2,,2086,M554x532S2ff00482x482S20e00494x519S26506512x518S1ef10525x501
cura 3,,2087,M519x517S2ff00482x482S19d11491x455S2ef04499x440
cura 4,,2088,M541x535S2ff00482x482S20e00495x521S22a04511x520S1ef42526x496
cura 5,,2089,M545x549S2ff00482x482S1ef10516x510S1ef18455x510S2df00505x528S2df18478x528
curar,,2090,M525x519S15a1a486x507S18520475x481S37700496x492S20600503x493
curar 2,,2091,M525x532S15a1a486x520S18520475x494S37700496x505S20600503x506S2e50e479x467
curiosidad,,2092,M537x566S2ff00482x482S20700490x520S11008519x501S2e230518x534
curioso,,2093,M537x566S2ff00482x482S20700490x520S11008519x501S2e230518x534
curioso 2,,2094,M538x563S2ff00482x482S11020519x508S2e502511x540
curso,,2095,M518x560S30004482x482S14701497x518S23109493x539
Curso,,7822,M535x531S15d39479x486S23003509x506S15d41487x479S20600465x470
curso 2,,2096,M515x518S15a36488x506S19240484x493S20600492x482
curso 3,,2097,M521x517S15a1a479x505S16d20479x483S20600499x493
cómodo,,8000,M523x531S15a02485x502S36e00477x469S21100494x517
d,,2134,M508x515S10110492x485
D,,8378,M508x515S10120492x485
d 2,,2135,M511x514S1bb10490x486
d 3,,2136,M511x515S10510489x485
D.N.I.,,2137,M538x517S15a30462x489S1f550470x502S2c500498x487S20500476x483
da igual,,2138,M528x532S10050499x502S10058480x502S20500492x491S2a208505x469S2a210472x467
dados,,2139,M521x529S20330486x475S14c50493x498S28804479x493S26c0a506x471
dalila,,2140,M518x565S2ff00482x482S10e44462x506S26604461x535S22202479x527S22206452x528
dalmata,,2141,M546x536S36d00479x464S1ce10516x465S1ce18467x477S20500477x510S20500520x499S20500512x515S20500492x522S22b04530x495S22b14462x506
damasco,,2142,M538x528S33b00482x482S12710515x487S20500511x517
dan,,2143,M531x532S10050493x468S10059469x511S37700500x496S2ef04511x486
dan eberle,,2144,M528x518S30007482x483S10110512x460S20600486x471
daniel,,2145,M544x530S30002482x482S30006481x482S20e00509x518S20e00479x518S14c01518x497S14c09456x499S22504519x482S22504468x482
dano,,2146,M521x545S11e11487x515S34100482x482S20500511x511S22104473x519
dar,,2147,M530x524S18530471x509S18538505x509S26600509x476S26610475x477
dar 2,,2148,M527x523S1ea06474x500S1ea0e504x498S2b700508x477S2b711472x478
dar 3,,2149,M518x527S1d440482x499S2b701499x472
dar 4,,2150,M538x538S1ea06473x514S1ea0e505x515S2b700507x492S2b711473x491S1dc31515x464S1dc39461x462
dar 5,,2151,M531x527S1ea18472x473S1ea10506x474S22b04515x497S22b14469x497
dar 6,,2152,M536x527S1ea17515x498S1ea1f463x499S2b700507x472S2b711472x472
dar un paseo,,2153,M533x518S19210506x482S19218472x482S26a00506x503S26a10466x504
dar un paseo 2,,2154,M532x525S10004517x474S10008511x495S2db00474x477S2db10468x504
darme,,2155,M524x531S1ea06476x469S1ea0e503x469S2b704501x494S2b715486x494S20600489x520
david,,2156,M553x530S2ff00482x482S15312489x465S1ea17527x482S2f000532x510
david 2,,2157,M545x532S2ff00482x482S1ea17521x480S2f003524x512
de,,2158,M511x515S15a01488x484S20500489x504
de 2,,2159,M521x526S36d00479x474S15a11479x487S20500483x515
de acuerdo,,2160,M531x521S20311510x479S20319469x479S22e04513x502S22e14472x503
de baja,,2161,M516x536S17652483x463S17652500x478S22b04500x495S22b14483x482S21b00486x513S21b00504x528
de momento,,2162,M526x541S15a30474x514S20500475x525S23f09477x485S1f411496x459
de nada,,2163,M531x535S2ff00482x482S20e00512x522S1f510487x520S26500517x502
de nada 2,,2164,M528x531S14c20505x470S14c28472x469S26c0a509x504S26c16475x503
de nada 3,,2165,M526x526S15a37474x474S15a51482x484S26603492x500S26607504x504
de nada 4,,2166,M524x523S15a21480x477S15a27495x476S26606494x507S26612475x502
de nada 5,,2167,M521x530S15a50478x470S15a50508x469S26c16478x502S26c0a506x503
de pie,,2168,M517x521S15a16482x509S10e04490x478S20500507x500
de que,,2169,M533x553S30c00482x482S1b330487x527S20e00473x533S26502518x537
de repente,,2170,M531x534S36d00479x466S14c02500x477S14c0a463x478S22a00507x505S22a10475x506S2f710492x527
de rodillas,,2171,M514x520S15a16486x508S1100c486x479S20500504x495
de veras,,2172,M568x538S2ff00482x482S20e00493x526S10012499x520S26506532x520S2df08547x508
debajo,,2173,M513x525S15a50501x475S15a50487x482S2880d489x505
deber,,2174,M517x527S1ce01483x473S23603488x497
deberes,,2175,M527x525S1f506472x474S37700478x491S20500481x491S20500482x504S1ce12497x483S22a04513x510
debil,,2176,M542x516S15a37476x493S19a0d459x483S20500464x499S27100502x488
debil 2,,2177,M534x521S15a37477x498S19203475x483S20500467x496S27100494x480
debil 3,,2178,M536x521S15a37475x498S19203473x483S20e00465x497S2c405497x480
debil 4,,2179,M527x513S1920b474x487S2e232495x486
decadencia,,8096,M518x565S30a00482x482S35a00482x483S15a18487x536S15a25462x529S20500480x527S26605454x543
decaer,,2180,M546x567S2ff00482x482S14c10523x490S28a03494x518S14c12466x544S2f800490x466
decapitar,,2181,M549x547S2ff00482x482S20e00497x519S18010519x521S26702478x531
decapolis,,2182,M541x538S14c28484x462S1dc28460x463S2e50a514x472S14c00485x506S14c08460x507
decepcionar,deprimido,8097,M550x554S36e00477x446S20500472x474S20500511x475S21100526x478S21100454x473S1851e465x522S18516511x522S22a04537x516S22a14439x513S2fb04487x548S17b06511x496S17b0e457x495
decima,"decimal, décima",8098,M520x516S18511493x497S2df00480x484
decir,,2183,M534x537S2ff00482x482S10000486x507S20500506x520S26600518x502
decir,,2184,M535x536S2ff00482x482S11500492x506S20500509x515S26600519x500
decir 3,,2185,M546x541S33b00482x482S10002496x518S2eb00531x509
decir 4,,2186,M530x538S2ff00482x482S10000488x508S20600508x518
decir 5,,2187,M540x553S2ff00482x482S10001504x516S10009473x515S26600524x517S26610460x519S20500515x511S20500472x509S2fd04488x547
decirme,,2188,M527x549S2ff00482x482S10000488x506S22a04508x521S20500517x509S20500503x538
decision,,2189,M538x570S30007482x482S17710516x477S20500508x474S1ce40512x521S1ce48488x521S22a04522x500S23100512x553S23118485x552
decision 2,,2190,M539x517S30007482x482S20500507x473S10001518x479S25500520x457
información,"declaración, informar, declarar",8140,M600x612S2ff00482x483S37903511x573S3790b450x545S17630496x562S17630490x532S21b00498x551S21b00494x523S26500498x588S26510484x555S14c30563x509S14c30576x541S2fb04479x589
decoracion,,2191,M545x557S2ff00482x482S15020518x471S15028455x492S2e50a518x515S2e512449x534S2fc04492x545
dedal,,2192,M515x518S1a610497x490S20500485x506S22104485x488S22104503x481
dedicarse,,2193,M536x517S2ff00482x482S36d00479x497S15a41513x473S15a49467x471S26601513x453S26617467x452
dedicarse 2,,2194,M526x537S10018478x477S10041498x507S26601504x489S20500473x462
dedo,,2195,M530x514S14c0b471x485S10002500x499S20600497x485
defender,,2196,M561x538S36d00479x462S20321505x485S20321526x465S37703539x478S3770b494x495S2e505530x497S2e515508x511
defender 2,,2197,M561x533S36d00479x478S20321505x501S20321526x481S37703539x494S3770b494x511S26500539x467S26510502x489
defender 3,,2198,M566x547S36d00479x464S20301493x500S20301522x484S37803536x499S3780a481x515S28110485x474S28108530x454
defensa,,2199,M513x525S15a37490x502S20600488x508S18604489x474
defensa,,2200,M524x522S1f543476x478S1f541482x501S20600502x486
deficiente mental,,2201,M569x518S33b00482x482S10011516x488S20500512x475S17d10546x471S26507532x484
deficiente mental 2,,2202,M543x518S33b00482x482S20500521x507S1e410520x471
deficit,,2203,M525x531S10002495x482S1000a475x485S20500491x468S28a0d493x501
deformar,,8234,M565x528S1f501472x472S1f509506x473S2dc29531x493S2dc21436x494S2fd04487x507
degeneracion,,2204,M543x537S1eb20510x465S1eb28469x462S23404506x487S23414457x487S11450514x502S11458475x507
profanar,degradar,8066,M518x588S15a54481x525S15a54506x561S2a209497x533S35000482x483
sabor,degustacion,7953,M577x538S35e02523x481S20e00535x523S33b00442x481S10001468x508S20500464x495S18530552x517
dejar,,2205,M520x523S17650480x477S17650504x477S22a04505x498S22a14482x497S21b00507x515S21b00483x515
dejar 2,,2206,M526x530S15a10506x469S15a18485x469S2c305499x506S2c314474x506
dejar 3,,2207,M576x563S30c00482x482S14c27541x502S14c29509x510S25605552x527S25615518x539
dejar 4,,2208,M529x520S17650471x480S17650501x480S22a05508x499S22a15482x498S21b00521x512S21b00494x511
dejar 5,,2209,M570x572S31600482x482S15a20532x496S15a20558x501S15a04494x540S15a03512x549S2c607533x534S2c617505x521
dejar 6,,2210,M544x569S30c00483x482S36d00479x517S18002494x525S20e00490x557S2d201518x520
dejar 7,,2211,M549x523S19d11509x498S20500497x501S2b901523x478S36d00479x489
delantal,,2212,M548x533S36d00479x468S36d00478x493S1ea50505x498S1ea58470x498S2d50a529x517S2d512450x517
delantal 2,,2213,M547x536S36d00478x465S1ea10502x470S1ea18474x470S2380b502x490S23813483x490S36d00480x518S1ea59454x516S1ea51519x515S20500483x525S20500507x524
delantal 2,,2214,M547x536S36d00478x465S1ea10502x470S1ea18474x470S2380b502x490S23813483x490S36d00480x518S1ea59454x516S1ea51519x515S20500483x525S20500507x524
delante,,2215,M524x524S15a42497x502S15a4a476x512S20500486x498S2b700497x475
delante 2,,2216,M523x516S1f610496x506S1f614478x494S2d506503x483
delante 3,,2217,M527x521S15a02500x509S15a06473x499S2b700490x478
delante 4,,2218,M532x518S2ff00482x482S15a00493x486S20500519x507S26600516x475
delantero,,2219,M508x528S11004493x472S26c0a492x501
delfin,,2220,M532x519S12d01507x492S15a1a481x498S28802493x480S28802468x480
delgado,,2221,M518x580S32c00482x482S19200486x525S22b04492x550
delgado 2,,7582,M518x583S32c00482x482S19210487x530S22b04492x553
delgado 3,,2222,M518x551S2ff00482x482S22b04492x485S1a054486x522
delgado 4,,2223,M518x582S32c00482x482S20302478x525S19200484x545S20800466x531S22a04490x567
delicado,,2224,M523x528S1bb20502x480S1bb28477x480S21c00486x473S21c00506x472S26500503x513S26510482x513
sensible,delicado,8032,M594x527S21b00457x497S21b00432x497S1ce20467x478S1ce28406x477S26506467x513S26512409x513S14c20571x474S14c28527x474
demagogia,demagógia,8100,M548x536S14c20512x494S14c28463x494S22620510x483S22620461x482S2da08508x467S2da10452x465S2fb04491x530
demanda,,8176,M579x519S15a33514x483S15a35460x481S36d00479x515S27100539x495S27110410x489
demanda,,8194,M533x555S38111473x446S15a07469x499S15a01499x499S26d03506x529S26d11468x526
demasiado,,2225,M518x517S2ff00482x482S15a50461x444S10002473x459S20500468x497S20500447x454S2b704450x472
demasiado 2,,2226,M558x522S36d00479x479S20500497x490S1880e483x502S2d400515x486
democratico,,2227,M542x526S11e40519x474S11e48459x474S22a00521x508S22a10466x511
demonio,,2228,M544x518S2ff00482x483S19a51521x466S21800526x456S20500520x496
demonio,,8062,M568x535S30007482x483S20500497x471S19a08515x480S19a5c515x515S2c300542x490
demonio 2,,2229,M540x518S2ff00482x483S1a021510x474S20600489x470
demonio 3,,2230,M529x517S2ff00482x482S1a020495x462S20500519x481
demonios,,2231,M538x517S2ff00482x482S19a51515x464S19a59459x465S20500520x494S20500469x495S21800520x453S21800460x454
demostrar,,2233,M527x517S15a37488x486S19240474x482S20600505x506
demostrar 2,,2232,M523x517S15a37476x482S15a31483x494S20600501x490
denario,,2234,M511x519S1ce40489x480S2f900492x514
denominador,,2235,M523x523S15a1a477x477S15020477x492S26500509x500
dentista,,2236,M525x574S34700482x482S1ea17504x515S22b04507x544
dentista 2,,2237,M547x543S34700482x482S11021510x509S22a05534x529
dentrifico,,2238,M544x520S10016457x505S1e203480x486S26606514x489S22104472x480
dentro,,2239,M519x524S16d48481x504S18512487x476S22a04504x492S20700501x509
dentro 2,,2240,M524x527S10004485x473S16d48475x507S20700496x511S22f04499x494
dentro 3,,2241,M522x522S15a40484x495S15a56478x482S2c601503x479
dentro corazon,,2242,M521x534S36d00479x467S18512481x475S16d16474x502S20500478x523S20700458x481S22a04503x481
denunciar,,2243,M558x558S30005482x483S14c10519x499S20e00546x512S26600512x528S2f710528x540
denunciar 2,,2244,M542x558S30005482x483S14c10519x499S20e00496x495S26600512x528S2f710528x540
denunciar 3,,2245,M548x535S2ff00482x482S19a10478x515S20e00508x519S26a00521x504
depende,,2246,M531x532S10051498x492S10059470x486S20e00492x468S23108505x515S23118469x509
deportes,,2247,M553x517S2ff00482x482S10042486x466S20500467x491S20500466x462S2c300527x463S37607477x446
depresion,,2248,M550x581S34100482x482S15716470x520S1571e506x520S22b04515x544S22b14470x544S21100537x526S21100451x525S22104517x574S22104471x574
deprimido,,2249,M550x581S34100482x482S15716470x520S1571e506x520S22b04515x544S22b14470x544S21100537x526S21100451x525S22104517x574S22104471x574
derecha,,2250,M515x524S14c50485x475S26606485x508
derecha 2,,2251,M519x535S15a50507x465S15a59494x497S37700512x493S3770b484x507S20500508x524S22f15482x481
derecha 3,,2252,M523x530S15a48510x474S15a48492x483S37701516x500S3770b477x508S20600485x470
derecho,,8049,M528x515S11e40473x485S26c00501x496
derecho 2,,2253,M520x525S11e40493x474S27100480x510
derecho 3,,2254,M517x522S11e41492x477S22f03484x501
derramar,,2255,M558x533S20350504x518S20350487x518S20500498x503S26607511x493S26611469x492S14c59531x468S14c51442x467
derramar 2,,2256,M522x529S2034a483x488S14c58479x498S21100485x470S2b700503x475
derramar 3,,2257,M525x535S14c19475x465S10e40484x486S20600503x477S22f04478x521
derrumbar,,2258,M531x581S33500476x482S14c11505x522S14c19474x521S22b04509x551S22b14479x551
desactivar,,8224,M554x524S17d10505x509S17d18469x508S22104477x496S22104510x495S2d718447x476S2d700515x478
desacuerdo,,2259,M526x530S18510501x470S18518473x470S22b03487x488S22b15489x488S20e00496x518
desaparecer,,2260,M579x514S18510503x498S18518473x498S20500495x485S26506535x499S26512451x500S1f500555x498S1f508421x499
disipar,desaparecer,8236,M577x515S18500506x500S18508471x500S20500496x486S26506534x500S26512451x500S1f504423x500S1f500553x499
desaparecer 2,,2261,M540x531S15717504x468S1571f475x468S29904500x495S2991c485x494S1f700520x515S1f708460x516S22504521x499S22504465x500
desar,,2271,M533x570S30c00482x482S33b00482x482S14c01478x516S22b05495x546S22b05509x532S21100479x538
desarrollar,,2262,M527x525S10010482x475S15a26473x509S22b00501x495S20e00515x509
desayuno,,2263,M540x540S30004482x482S16d40501x519S16d48481x519S22e00523x522S22e10458x522S22a24494x465
desbarazar,,7970,M527x524S15d39484x477S10021497x483S20500497x496S26523473x509S2fb04492x518
descafeinado,,8258,M528x526S1a849472x475S1a851504x490S2d509484x511
descalzarse,,2264,M522x526S16d4e479x487S15a50483x499S20700504x504S2c600502x474
descansar,,2265,M534x526S10a20507x473S10a28468x473S22e04517x506S22e14467x508
descendentes,,2266,M544x533S36d00479x468S10002512x479S1000a489x487S2bd00525x498S2bd11486x507
desconfiar,,8102,M518x558S30c00482x483S35300482x483S14c20466x500S26c06480x531
descubrir algo negativo o insperado de una persona,,2267,M537x527S1f514475x485S1f510507x484S36d00479x474S20500527x481S20500460x481S22e04511x509S22e14466x509
descuento,,2268,M520x531S15a18480x475S15010495x481S20e00491x469S22a04499x516
desde,,2269,M526x525S1f550499x508S1f558475x510S26600510x475
desde 2,,2270,M528x528S1f550496x500S1f558472x502S20500495x517S2c601509x471
desenchufar,,2272,M539x517S15a48461x483S10e12476x491S20500475x506S26606509x490
deseo,,2273,M539x560S2ff00482x482S21100493x521S17712490x540S23108513x518
desescamar,,8261,M532x536S20300485x465S1e810507x505S26604469x506
FUERA,DESFALCO (+ SIGNO DINERO),8103,M537x526S15a37470x486S10011481x496S26507502x493S20500464x483S10021507x474
desfile,,2274,M533x531S1440c467x500S14404490x479S26920516x512S26920517x490S26920517x468
desgarrar,,2275,M529x534S1502a471x487S15022498x481S20700486x466S2df04508x512S2df1c477x513
desierto,,2276,M549x547S15a50502x453S15a50487x453S15030504x487S15038470x487S26606519x465S26612452x465S22a04509x522S22a14477x521S21600511x539S21600479x537
desierto 2,,2277,M523x523S15a37478x489S15a51481x500S20e00499x476S26607501x487
desierto 3,,2278,M559x526S13f51476x489S13f59442x489S20e00460x514S20e00477x514S15a56532x512S15a52519x499S2b900520x473
desigual,,2279,M554x538S10011503x474S10019478x474S20500496x462S22b05509x506S22b13471x507S10050539x508S10058447x506
desintegrarse,,2280,M578x548S33b00482x482S15701502x529S15709469x529S1f500554x528S1f508422x530S26506535x529S26512448x530S22504526x516S22504462x517S2f800479x468
desmayar,,2282,M574x560S2ff00439x486S10011472x493S20500473x480S2ff00524x478S20350534x530S20350547x545S20e00543x516S22b04558x511
desmayarse,,2283,M546x554S2ff00482x482S20311503x522S20313476x521S26607524x507S26611453x506S20500487x542S20500504x543
desnudo,,2284,M534x529S36d00479x472S20301506x481S20301469x482S20e00484x499S20e00502x499S22a04502x514S22a14483x514S37702521x497S3770a462x497
desnudo 2,,2285,M536x528S15a52508x481S15a56465x481S36d00479x473S20e00487x493S20e00502x493S22b05512x504S22b13461x504
desobedecer,,2286,M519x526S20300481x488S37700488x501S2df08498x473
desobedecer 2,,2287,M557x542S20301472x475S20301495x473S3780a484x488S37802485x490S37803527x472S37816443x533S2035a474x527S2b714511x513S2c601522x503S20321514x458
desollar conejo,desollar en general,8257,M544x535S37906490x533S37a02468x486S18527457x466S26605520x478S20323489x476S37903505x491S20e00483x496
desorden,,2288,M531x580S33b00482x482S14c02500x520S14c0a466x532S2ea00516x539S2ea40466x555
despacio,,2289,M526x524S14c50501x475S14c58474x475S22f04501x510S22f14475x510
despacio 2,,2290,M551x543S14c50503x477S14c58474x477S28906512x510S2891e459x510S28b06507x523S28b1e450x523S2f800480x457
despectivo,,2291,M524x559S30c00482x482S34400482x482S15a03501x518S26a00489x545
despedir,,2292,M515x519S15a30484x480S18051490x483S20e00498x507
despedir,echar,8104,M523x519S26501477x495S15a36496x507S1bb28497x483S21b00494x482
despedir 2,,2293,M536x533S15a30491x494S18051497x497S20e00505x521S26501464x480S26500492x466S26507523x480
despedir 3,,2294,M572x565S30c00482x482S15a41480x520S15a56526x527S37803496x535S37806496x532S20e00527x543S26706530x515
despedirse,,2295,M555x518S2ff00482x482S18000525x503S18008441x503S22124524x492S22124447x492
despegar dedos,glucosa,8004,M536x523S1d110464x478S1d410507x479S26502496x509
despertarse,,2296,M542x520S31a00482x482S1eb10518x501S1eb18457x500S21b00525x487S21b00465x487
despreciar,,2297,M521x518S36d00479x483S20e00480x490S15a1f464x495S2d200433x488
despreciar,menospreciar,8088,M570x550S34100482x483S30f00482x483S15700508x509S18528536x535S2d900532x507
despues,,2298,M526x512S10002474x497S2ef00508x487
despues 2,,2299,M515x520S10002485x505S2b700491x480
despues 3,,2300,M550x525S36e10480x484S10002520x503S1000a498x506S20500520x514S2b701531x476
despues 4,,2301,M537x523S10021507x477S10029463x478S2ef00503x493S2ef10481x492S2fb04494x517
espumar,dessespumar,8263,M586x534S1542a459x471S15422415x470S22514416x498S22514461x497S26500465x519S26510420x518S15a06533x481S15a01540x470S2d50c540x504S15a50574x466
destacar,,2302,M555x536S31a00482x482S10001503x505S10009474x506S20500519x503S20500471x504S26600525x485S26610459x485S15001527x459S15009448x459S26504541x487S26514446x486S2f900542x505S2f900446x504
destacar 2,,2303,M539x591S31400482x482S10001508x505S22a04524x533S15001509x546S15009472x535S23108513x574S23118472x562
destacarse,,2304,M530x522S15a26470x510S10020481x479S22b00502x492S20e00518x501
destapar,,2305,M546x524S17d10503x509S17d18471x509S18544473x476S1854c504x476S2ad00533x492S2ad11455x492
desternillador,,2306,M543x518S15a48457x491S11552471x492S21100469x481S2c400503x486
destruido,,2307,M518x573S34700482x482S14c39492x530S14c51475x526S21100493x559
destruir,,2308,M529x592S33500476x482S14c11503x524S14c19468x525S22a03508x550S22a15480x550S20312503x569S20312485x569S2f900505x587S2f900489x586
desunion,,2309,M559x521S1ce40498x479S1ce48480x479S28a0a523x482S28a12441x481S20800494x511
desviar,,2310,M537x532S10018463x478S10041495x502S10026507x476S27706477x477S20e00470x468
detalles,,2312,M546x517S30007482x482S1d440517x473S20500510x472S26500528x451
detalles 2,,2311,M533x538S1eb30505x461S1eb38470x487S2ea00518x484S2ea18467x513
detener,,2313,M546x527S36d00479x483S37701521x485S37709474x484S37702461x484S3770a526x486S20310531x473S20314454x473S20500480x502S20500513x503S26502518x513S26516468x513
detestar,,2314,M578x555S32402479x482S36d00479x527S37609518x515S14c18520x486S26606548x501
detras,,2315,M539x547S2ff00482x482S1f510524x496S26604522x517
detras 2,,2316,M527x524S1f543480x475S1f54b485x494S20500474x497S2d50c506x515
detras 3,,2317,M525x524S15a42498x486S15a4a475x475S20500485x489S2b705510x500
detras 4,,2318,M525x525S15a00478x487S15a00484x483S15a20513x498S2d500498x481S20500475x474
deuda,,2319,M527x514S1d310498x486S20e00479x498S22124473x489
deuda,"garbanzo, pedo",8106,M521x526S36d00479x474S1bb32481x505S21d00491x489
deuteronomio,,2320,M516x531S10120500x468S15a30485x468S20500486x481S2a206495x502
deuteronomio 2,,2321,M531x538S10e20515x461S15a18469x488S10010471x508S20500482x495S22a03495x499S2df06511x494
deuteronomio 3,,2322,M525x545S10e02477x468S2880c511x454S15a18475x495S10010476x515S20500489x503S2d506505x504
devaluación,devaluar,8108,M587x524S15a53509x483S15a55466x476S2de10413x482S2de08537x483S26606544x508S26612421x502
devalvarse,,2323,M542x550S1ea38490x464S14c51514x485S14c57457x483S20e00516x463S24d0c518x515S24d14465x512S22114500x450
devolver,,2324,M513x546S10008487x516S10004490x491S2d50e488x455S2d51a494x470
devoto,,2325,M521x561S36d00479x518S31600482x482S15a10499x534S15a18485x534S20500493x524
dia,,2326,M518x532S15a06483x502S15a08489x505S20e00506x492S22b00489x468
dia 10,,2335,M522x517S15a36478x505S17d20490x482S20500478x491S22a04509x502
dia 11,,2336,M545x537S30005482x482S15a01513x514S20e00500x521S26506530x508
dia 12,,2337,M547x546S30005482x482S18010517x510S20e00529x491S22a04529x531
dia 13,,2338,M534x575S30005482x482S15a11511x513S20500500x519S15a49471x528S10041487x545S20500495x535S26501506x548
dia 14,,2339,M516x525S15a30484x492S18511489x495S20500498x514S22a04500x475
dia 15,,2340,M520x515S1eb20496x496S10020505x484S22104480x490
dia 16,,2341,M541x520S30006482x483S1dc21511x484S20500503x473S20500515x509
dia 2,,2327,M520x514S1a810502x486S20e00481x500S22104481x489
dia 3,,2328,M520x523S15a36479x503S19d51490x476S20500479x490S22a04507x508
dia 4,,2329,M542x521S30006482x482S16c10522x488S20500515x510
dia 5,,2330,M519x522S1bb50487x478S15a06482x510S20500488x511S22a04506x498
dia 6,,2331,M510x523S10011489x477S20500494x512
dia 7,,2332,M540x530S36d00479x470S19d02466x484S2c400500x478S20e00476x518
dia 8,,2333,M525x519S14c02476x488S20e00495x507S22b00509x481
dia 9,,2334,M546x524S30005482x482S18010514x509S20600524x494
diabetes,,2342,M532x525S15a06505x513S19d11493x475S21100486x502S26c0a469x492S37706481x518
Diabetes,,7828,M530x524S10018481x494S1f410501x494S20c00470x476
diablo,,2343,M541x517S30c00482x482S19a51518x466S20500521x496S21800523x455
diablo 2,,2345,M525x517S2ff00482x482S1a020493x461S20500515x480
diablo 3,,2344,M523x531S1a050503x468S1a058478x468S22b04503x501S22b14482x501
diablo 4,,2346,M552x552S30007482x482S1a011520x484S2a308529x516
diablo 5,,2347,M545x518S30000482x482S1a010521x489S20500535x472
diablo 6,,2348,M550x521S30001482x482S30007482x482S10001519x491S10009456x491S20500512x478S20500477x478S28109528x469S28111451x466
diablo 7,,2349,M551x581S30007482x482S1a011520x485S18620491x518S10008501x551S20500486x550S2a308528x518
diablo 8,,2350,M521x532S36d00479x469S1a051482x480S1a05f455x478S25603478x506S25613446x508
Diablo 9,,7583,M532x518S2ff00482x483S1a020503x466S20500522x486S26500505x451
diacono,,2351,M521x527S36d00479x474S16c07474x481S22b05492x503S21100478x511
diacono 2,,2352,M513x521S15a30501x494S15a30487x494S20600489x478
dialogo,,2353,M527x566S2ff00482x482S15a00508x513S15a00478x513S26c08500x543S26c18471x541S2fb04491x560
dialogo 2,,2354,M524x574S2ff00482x482S10000504x511S10008476x527S26c08497x545S26c18469x559
diamante,,2355,M517x522S14c5a484x498S17712489x478S20500507x491
diamante 2,,2356,M538x542S14c5a463x518S17712468x498S20500486x511S25607489x483S19d11514x458
Dianne parkhurst,,46,M526x528S2e516474x498S2e50e499x505S2fe00476x479S2fe00508x487S21c00480x472S21c00512x480
diapositiva,,2357,M524x524S17620480x485S15a36476x502S37800486x492S26a00497x484S21d00480x476
diario,,2358,M526x530S10002496x469S1000a474x473S2ea00509x488S2ea40478x495S2fc04496x519
diario,todos los días,7905,M529x531S10042495x470S1004a471x476S2ea08514x493S2ea10473x497S2fc04496x520
diario 2,,2359,M577x534S2ff00482x482S16c10520x483S20500512x476S10002547x519S2bd00557x489
