canonical_gloss,synonyms,sid,FSW
Amérique,"États-Unis d’Amérique, filet américain, USA",1294,M518x538S2ff00482x483S14c01492x491S22f03481x517
Amérique du Nord,,1295,M582x559S2ff00482x483S14c01492x491S22f03481x517S11520566x529S22b00566x489
Amérique du Sud,,1296,M572x574S2ff00482x483S14c01492x491S22f03481x517S20320557x520S22b04556x544
an (âge),,2941,M535x552S30004482x483S1e102491x528S20500495x520S26504521x532
analyser,"chercher, enquêter, rechercher",786,M545x531S11021516x478S11029456x477S22511503x469S22517481x469S25504530x509S25514460x509
analyser,,3277,M543x537S1f520515x479S1f528462x464S2e500520x498S2e518457x487S2fd04484x531
ananas,pneu,2980,M559x548S1e151501x461S1e159468x461S1e130502x509S1e138474x509S20500495x537S20500495x452S28e0c530x484S28e14442x484
anatomie,corps,1316,M558x528S36d00479x472S14c02527x475S14c0a442x473S20500511x480S20500478x480S20500511x497S20500511x514S20500478x496S20500478x514S22b04542x498S22b14441x495
ancien,,3417,M537x536S30004482x483S20310493x521S30006482x483S20320522x493S28807516x513S20500480x517S20500516x479
ancien,,3436,M544x527S20310529x481S20318521x473S36d00479x506S20500517x491S2ea50526x502
Andalouse,,2991,M590x526S36d00479x474S1ea01482x486S20500474x482S1ea51562x483S22a04575x507S2a201510x503
Andenne (ville),ours,1962,M538x528S33200482x483S16d10521x491S20600516x517
Anderlecht (ville),besoin,1002,M552x546S30005482x483S20e00501x520S22505516x512S12401530x515
Anderlecht (ville),employer,1044,M547x547S30005482x483S12b10518x512S22504520x495S22f04519x533
ange,,1479,M568x522S36d00479x518S20500518x507S20500472x507S14c52506x480S14c5a465x480S2d201542x479S2d210433x479
ange,"mouche, voler (oiseau)",1806,M581x529S36d00479x504S37602459x490S3760a519x489S15d27536x471S15d2f442x472S22114555x491S22114421x494
anglais,"Angleterre, Royaume-Uni",2943,M518x581S30004482x483S1e102492x520S2e230496x549
Angola,,1632,M538x518S30006482x483S15310523x488S20600511x472
animal,"bête (animal), cheval, cheval fiscal (CV)",680,M546x518S30007482x483S10e21514x478S20e00500x468S26a00519x458
Anne,,1572,M561x518S30006482x483S15410546x488S26502524x493
anneau,bague,2752,M537x528S14c29474x502S1d141485x472S20700463x482S2a531512x498
anniversaire,,2380,M540x551S18500516x511S30005482x483S30003482x483S2df00510x530S20500477x515
âge,anniversaire,2942,M548x552S30004482x483S1e102491x528S20500495x520S26a04521x536
âge,"âgé, anniversaire, cave, vieux",2944,M539x552S30004482x483S1e102492x528S20e00494x521S2ea00524x524
annoncer,déclarer,697,M554x535S33d00482x483S10e32502x520S10e3a468x520S26900538x515S26910447x515
année,difficile,3515,M524x531S20341476x469S20349476x509S20500481x493S2e900509x491
anormal,,900,M562x523S30007482x483S11910518x487S23f03539x502
antenne,"antenne-relais, réseau (téléphonique)",148,M522x543S15d5a495x524S37601504x487S10000498x457S27102479x458
Antoing (ville),"clinique, hôpital, liste: villes",3023,M550x518S2ff00482x483S1ea10524x489S1ea18451x490S26b00523x464S26b10450x464
Anvers (ville),liste: villes,3035,M523x514S1ea20500x488S26a02477x487
Anvers (ville),,3353,M520x514S1f720500x493S26a02480x487
août,,1084,M518x518S30000482x483S1e102484x453S20600462x477
août,,1085,M518x518S30000482x483S13d02495x448S20600465x473
apercevoir,remarquer,118,M546x574S31a10482x483S10000494x500S15420531x549S20320531x507S26500531x529
apercevoir,remarquer,1591,M529x525S31a10482x483S15420512x500S26500515x477S20320514x455
apparaître,surgir,488,M555x545S10930455x525S15d5a446x486S22a00455x506S10000528x456S37700535x485S15d5a525x487S20500545x473
appareil auditif,prothèse auditive,514,M567x518S33010479x483S10a20541x482S26502527x492
appareil auditif,prothèse auditive,515,M574x518S33010479x483S10a20515x486S20e00514x468S2c304547x494
appareil photo,"photo, photographe",3099,M535x518S31a00482x483S1ed10509x486S1ed18466x486S22504510x468
apparence,avoir l’air,1276,M530x544S2ff00482x483S26504516x527S14c00487x513
appartement,,2246,M526x533S18008477x467S18000496x491S2df08505x512S2df10475x488
appartenir,"c’est, il s’agit de",1304,M521x523S36d00479x477S20600487x486S14c02485x500
appeler,"avertir, prévenir",1929,M515x541S15d51492x459S15d59487x518S22f04486x487S20500491x504
appeler,,2239,M550x518S18000520x503S20600509x488S36d00479x482
appeler,,2310,M516x517S18020486x502S26a00485x483
appeler (se),"diabète, nom, Rome (Italie), sucre, trèfle (carte)",868,M520x522S11549480x495S11541496x495S20600489x478
appendice,foie,2351,M555x527S36d00479x473S36d00479x523S20600503x504S1c541530x484
applaudir,"bravo, félicitations",1364,M543x535S14c10520x467S14c18458x466S2e230522x503S2e230459x502
applaudir,"bravo, félicitations",1917,M525x529S15d39475x491S22f04493x515S15d51491x488S20c00497x471
apporter,"arriver, transporter",687,M544x516S10e30529x485S10e38479x485S26502508x502S26512457x502
apprendre,,2385,M547x518S30000482x483S18501500x461S2f001526x451
apprendre,étudier,2395,M565x518S30a00482x483S18510515x478S18518459x478S2f001544x473S2f002434x480
apprendre (entendre dire),,278,M536x556S31a10482x483S10020520x500S2df00515x535
apprendre (entendre dire),,280,M544x558S33010479x483S10020528x502S2df00523x537
apprendre (quelqu’un),"dresser, enseigner, instituteur, professeur",2126,M544x525S17620463x509S17620522x509S26a00517x491S21d00461x476S21d00521x476S26a10457x492
approcher,dernière minute,2340,M525x530S18040494x515S18048476x471S20500498x480S26500496x495
après,,1885,M531x535S36e10480x466S15d50510x487S22e04514x517
après,,2273,M524x533S18010485x518S2c300498x488S18040477x467
après,,2275,M530x536S18010491x515S2c300504x485S18040483x464S15d0a471x517
après-demain,,2890,M539x532S30005482x483S1dc10515x498S20e00500x520S26900520x472
après-midi,,1181,M529x590S33d00482x483S14710493x513S36d00479x540S14704515x568S20500501x567S22a05502x549
