canonical_gloss,synonyms,sid,FSW
feel,,392,M521x517S36d00479x484S1c501477x492S20e00460x503S22f00452x484
feet,,668,M527x535S1ce11473x465S20e00480x495S23303492x513S1ce19504x473S3780b476x496S37803493x488
fever,,353,M521x521S36d00479x479S37900479x481S1ea42485x487S20500464x485
few,,738,M530x534S33200482x488S1d407506x509S30104482x477
few,,791,M524x534S18507505x507S33200482x488S30104482x477
fight,,626,M533x533S10002503x468S1000a468x468S27106516x489S27116470x488S2fb04495x527
Filipino,,382,M528x544S33100482x483S22f03494x523S1ce10506x470
find,,765,M525x542S15d48474x490S14c50492x511S1ce50495x457S22a00498x493S2f700513x481S20e00479x474
fine,,298,M518x515S14c10482x484S20500508x494
fingerspell,,235,M516x530S14c50483x486S26606486x514S22510484x470
finish,,678,M531x535S14c08470x504S14c00507x504S2df08510x476S2df10469x478S2fb00493x472S2f700475x465S2f700515x465
fire,,251,M529x547S14c38471x472S14c30505x480S22514472x453S22514506x461S2ea00512x518S2ea44474x507S2fd04485x541
fire-burn,,290,M538x559S14c19474x461S14c11505x464S14c5a462x530S14c52507x530S22b00514x495S22b10470x495S22514472x441S22514507x441S2fb04493x553
fish,,557,M511x541S1ce40489x511S2dd0e491x459S37b06490x503
flag,,727,M522x551S15a56482x539S1ce20497x482S37800504x512S20500512x534S2e100494x448S2fa00478x467
flood,,269,M527x547S14c58473x516S14c50503x516S22510475x499S22510504x498S22b00508x463S22b10478x463S2fb00494x454
flood-mountain,,596,M523x518S20018478x462S2f900462x470S14c50499x447S22510500x430S22b00503x395S32100482x483
fly,,274,M552x522S36d00479x505S15d5f453x478S15d57525x477S23004527x504S23014448x504
fly-around,,815,M566x573S36d01461x452S36d03497x522S15d5f432x447S15d57503x427S15d5f475x495S15d57543x527S23004507x455S23014435x474S23014468x525S23004535x555
focus,,841,M534x517S32100482x482S15a11511x451S15a19465x451S22b01507x422S22b17471x422S2fb00494x407
fold-cloth,,142,M543x539S36d00479x462S15d0b478x490S15d03504x490S20500507x517S20500488x517S2df00522x469S2df18462x470S2fd04492x533
follow,,520,M521x527S1f540479x503S1f548479x473S20500497x497S26620505x473
food,,500,M536x536S33b00482x482S1ce01479x513S26a04509x516
foreigner,,480,M530x527S3780b484x488S20357509x473S15a51490x504S21100470x496S26c03479x479
forget,,751,M550x517S2ff00482x482S16002479x474S18500526x471S26506509x472
four,,497,M511x515S14420489x484
friend,,389,M535x548S10009479x467S10001500x518S10021505x467S10029465x518S20500497x451S20500493x502
full,,620,M529x520S20348495x505S15d51506x489S26602471x489S20e00491x480
funny,,586,M545x533S22114519x509S20e00526x495S33300482x482S11500496x503
future,,303,M544x518S2ff00482x483S2b800501x451S15d40525x481
G-g,,653,M515x511S1de02485x489
generation-future,,809,M547x536S36d00479x515S15a02517x490S15a0a509x496S2ea18499x466S2ea34532x511S2fd07528x464
Genesis,,106,M521x520S15a18478x488S20500490x479S20500492x509S1de12491x488
get,,244,M522x550S14c0a479x470S14c01484x449S20300487x535S20500512x470S20300489x518S20500507x531S26524489x498S2f900507x510
get-bird,,399,M527x533S1813e485x493S2f900476x501S20500472x486S18152485x478S20500517x486S2b726493x508S2f804485x522S2f800482x467
gift,,83,M525x539S10610507x513S10618479x503S2fb00494x461S22b00509x475S22b10476x466
gift,,207,M525x539S10610507x513S10618479x503S26600509x473S26610475x466S2fb00494x461
glory,,68,M528x550S14c18472x507S14c10490x505S20500488x539S28a09498x466S22512481x475S22511488x457S22510506x450
glue,,824,M531x549S15228470x451S15220510x468S1c328470x501S1c320503x521S22a04511x504S22a14475x486S2fd04481x543
go,,542,M547x521S36d00479x487S10043500x500S2d200521x480
go-with,,446,M532x540S1f748479x503S1f740501x503S20500495x488S26602502x524S26616469x523S2b720486x460
God,,11,M538x523S30100482x477S14710524x471S1de10492x417S2b704509x446
God-give-me,,270,M584x540S10617556x430S10619523x429S26203534x455S26213498x455S32107482x483S20500496x529
God-see-me,,869,M554x517S11253508x458S1125d519x472S32207482x482S22a03541x462S22a13525x448
God-see-you,,870,M530x525S11250511x475S11258489x475S25603498x501S25613471x500
gone,,216,M525x542S15238479x458S15230503x458S1853e476x507S18536510x507S22a04509x493S22a14480x493S2fb04495x536
good,,151,M521x577S2ff00482x482S15d01498x508S20500490x519S15d39472x539S15d31482x545S22a04505x535S20b00476x564
gospel,,93,M526x533S15d39486x510S2a30c475x467S20e00500x487S1de32496x498
grade-1,,10,M547x549S2ff00482x482S10000487x519S20e00506x518S26a00520x508
grandfather,,256,M527x518S30000482x483S1bb10483x420S1bb10488x450S21d00509x432S21d00465x459
grandmother,,192,M532x569S1bb48487x541S1bb40499x519S21d00514x550S21d00476x527S30004482x482
grapes,,112,M528x519S20600487x480S37713472x482S10a0e502x482S2030b487x498
green,,581,M515x528S1de02485x506S2e008493x473
grow-up,,718,M508x531S15a50493x504S22b00492x468
H-h,,671,M515x507S11502485x492
Ham,,287,M524x538S15d5a477x519S11502475x475S37800498x490S26a02510x463S20500505x510
Ham-spelled,,555,M536x509S11502464x493S20020521x491S1f720497x493
hand,,365,M522x563S11549490x457S20e00508x443S20e00486x511S26505509x550S26513477x481S11541481x436S11541488x526S11549498x506
hand-stretch,,117,M519x530S1813e485x508S2f800481x470S2f804481x519S2b810485x478
hand-stretch1,,519,M519x530S1813e485x508S2b800487x477S2f804481x519S2f800481x470
happy,,257,M520x557S15d0a483x500S15d02489x478S20e00487x461S20e00481x534S2eb00505x442S2eb10497x525
happy,,667,M533x528S15d32487x473S15d3a488x495S20e00470x502S20e00519x478S2fb04490x522S2ea00468x472S2ea18518x495
hard,,788,M527x522S11049499x496S11041481x477S20600474x502
harvest,,838,M526x520S20348481x481S1ea40503x499S2ea32475x505
hate,,156,M523x531S15d38477x505S26600484x469S1a518502x494S21b00509x486
have,,776,M545x518S36d00479x494S18049456x483S18041520x483S20500475x507S20500515x507
he,,422,M517x519S10047483x498S26507504x480
He-God,,879,M507x526S10020492x496S22a00494x473
head,,834,M539x520S11501514x484S20500517x509S20500507x471S30007482x482
heal,,491,M552x526S15748479x474S15740502x475S18548448x489S18540526x489S26606514x508S26612455x508S2fb04493x520
health,,345,M553x535S20301516x468S20301462x468S2fb00493x465S26500519x494S26510466x494S36d00479x517S15809447x515S15801523x515S20500513x524S20500476x524
heart,,762,M527x529S20e00515x517S1c509472x471S1c501501x471S2880c502x500S28814484x500S20e00472x516
heaven,,301,M525x518S32100482x483S15d09485x420S15d01497x427S2df0a506x449S2df12478x449S20500498x404S20500497x468
heaven,,886,M544x518S18010500x472S18018468x460S26612454x445S32100482x483S26606514x445S2c600504x441S20500499x456
Hebrews,,437,M535x549S30004482x482S15700491x522S20e00516x513S22f04510x528S22504478x518
hell,,889,M549x515S11502450x499S14a20482x499S1dc20500x485S1dc20525x485
help,,217,M516x528S15d39485x504S11542485x493S20500506x517S22a20497x472
help-me,,165,M516x530S15d39485x482S11542485x471S20500506x495S26124496x511
