canonical_gloss,synonyms,sid,FSW
cuire,"liste: ALIMENTATION, cuisson, lexique SGBFSS, liste: DICO BILINGUE, liste: VERBES",3285,M552x522S15030507x478S15038472x491S2eb00537x482S2eb44448x484
SASKIA DELACHAUX - DJAPO,liste: CCS Montbrillant,8723,M526x518S31510482x483S10054511x469S2e501494x481
pamplemousse,"grapefruit, liste: ALIMENTATION, liste: FRUITS, EMM4, lexique SGBFSS, liste: DICO BILINGUE, liste: NOURRITURE, liste: AGRUMES, liste: BAR TLH",4781,M577x513S2c415424x489S2c400537x489S15310513x486S15318479x486
NAGOYA,"liste: GEOGRAPHIE, liste: VILLES, liste: JAPON, liste: DICO  BILINGUE, lexique SGBFSS",8273,M532x526S10a10515x474S10a18469x475S22a04519x509S22a14468x511
PATRICIA GEINOZ,"liste: PRENOMS, liste: St-Joseph",2680,M551x538S2ff00482x482S2920c523x507S14010522x475
CHUV,liste: ACCUEIL MATERNITE CHUV,9371,M593x535S10e18453x489S10e10530x486S36d00479x531S27200553x502S27214402x507S2ff00481x483
cygne,"liste: ANIMAUX, liste: OISEAUX, EMM5, FMS83, liste: DICO BILINGUE, JEU-COULEURS, lexique SGBFSS, JEU SignRadar 3",2997,M534x536S18518499x465S14401467x490S37909493x478S37916489x511S20500480x522S37904494x515
pidgin,"liste: LANGUE, liste: LINGUISTIQUE, SE à vérifier",5563,M531x531S2ea18473x480S2ea3c498x469S14011500x497S14019468x507
MARK WHEATLEY,"liste: SOURDS IMPORTANTS, FMS49, liste: PERSONNE, liste: DICO BILINGUE",459,M560x531S33b00482x483S12920513x509S11e20537x457S25507536x493
ZOUG,"liste: GEOGRAPHIE, liste: CANTON, liste: SUISSE, liste: ZOUG, liste: DICO BILINGUE, lexique SGBFSS, liste: VILLE SUISSE, liste: VILLE, liste: CHEF-LIEU",2258,M568x526S20340534x504S36d00479x473S36d00479x522S2eb08553x493
bière en bouteille,"liste: BOISSONS, liste: ALIMENTATION, liste: DICO BILINGUE, liste: BAR TLH, liste: BAR GRAND-CHAMP",9599,M553x555S2a205484x464S15d41463x445S20e00448x447S16d48457x462S15d39529x532S16d41531x521S20341532x479S22a00537x503
arbitraire,ZZAnny,2908,M557x517S30007482x482S1ce00518x477S1ce20518x446S2df02538x467S20e00506x470
ambiance,"liste: DICO BILINGUE, lexique SGBFSS",6170,M552x534S14c01518x505S14c09449x507S2e60d523x467S2e615448x469
BAGDAD,"liste: CAPITALES, liste: VILLE, liste: MOYEN-ORIENT, liste: EQUIPE TJ, lexique SGBFSS, liste: DICO  BILINGUE",3019,M549x512S36d00479x488S1f512508x497S20600527x498
jeûne genevois,liste: GENEVE,9097,M543x571S36d00479x365S36d00478x434S20332484x395S2033a508x408S37806473x416S37806499x402S26606503x387S26612468x418S20500489x381S20500533x383S20500498x420S20500456x422S30004487x483S1dc01493x518S26500521x527S22105520x516S1f401488x550
atteindre un objectif,réussir à,6565,M511x546S15710493x520S25600493x480S20310490x454
pronom,"liste: DICO BILINGUE, liste: GRAMMAIRE, lexique SGBFSS, liste: ECOLE, liste: LANGUE",5629,M524x544S11549476x470S11541492x464S20500483x456S11549482x510S11541500x517S20500511x509
CHAVORNAY,"liste: SUISSE, liste: GEOGRAPHIE, liste: VAUD, liste: VILLE, liste: DICO  BILINGUE",9163,M547x532S14420503x501S14428479x501S2d706520x482S2d71e453x484S14400498x469S14408480x469
aubergine,"liste: LEGUMES, liste: NOURRITURE, liste: ALIMENTATION, lexique SGBFSS, liste: DICO BILINGUE",111,M535x515S15518465x489S15510482x485S28a0a499x486
penser,"liste: VERBES, liste: DICO BILINGUE, lexique SGBFSS, CCSS, liste: MB1, liste MB quotidien",4037,M540x518S30007482x482S10011516x488S20500509x472S25507521x470
configuration CH-rde A2,PS configurations,4250,M510x507S1f700490x492
vaniteux,"vanité, prétentieux, ajoutsAnita",2095,M533x542S33200482x488S30100482x477S10a10499x516S20e00521x504S22a00520x518
offrir,"liste: VERBES, liste: DICO BILINGUE, lexique SGBFSS, liste: PAQUES",7936,M542x536S18000512x518S18008458x517S15d30517x465S15d38465x465S2b701506x492S2b710479x492S20500483x523S20500506x525
paramètres,"chérèmes, liste: LANGUE",3107,M528x538S20500504x486S10021498x517S20500500x498S20500483x471S20500497x475S28a0b498x463S14c0a473x481S20500491x505
violence psychique,liste: RELATION,4461,
coquillage,"liste: FRUITS DE MER, liste: ANIMAUX, liste: ALIMENTATION, liste: ANIMAUX DE LA MER, liste: DICO BILINGUE, lexique SGBFSS, liste: MER",7377,M550x524S15050497x476S15038473x477S21400480x511S20500495x506S23000525x489S23014451x506
poignard en plein coeur,,7029,M521x572S36d00479x533S20332482x552S26504462x543S20500464x561S30f00484x483
BEL-AIR,"liste: GEOGRAPHIE, liste: SUISSE, ApéroSignes 1.2.06, liste: VAUD, liste: QUARTIER, liste: DICO  BILINGUE, liste: LAUSANNE",691,AS1c600M557x542S14c51508x417S29103486x389S2ff00482x483S14c01526x492S14c09446x492S26b04530x524S26b14441x523
banane,"liste: FRUITS, liste: ALIMENTATION, liste: DICO BILINGUE, lexique SGBFSS, liste: NOURRITURE, liste: STJOSEPH",3515,M612x603S1ea18387x424S1ea18482x487S1ea18589x582S1ea02411x396S1ea40486x459S1ea27567x556S2c305432x403S2c305507x475S2c304540x575
insupportable,,3829,M552x547S14c10529x453S14c18448x453S22b04535x492S22b14450x491S20340519x531S20348469x532
rien à voir,incomparable,6065,M587x524S25611480x416S1f548460x390S1f557522x457S1f559501x435S1f540572x500S25b05536x473S33600476x483
terrasse,"liste: MAISON, liste: OBJETS DE LA MAISON, liste: DICO  BILINGUE, lexique SGBFSS",9026,M520x539S15a1a482x527S15a12480x514S26800487x461S20500510x521
GAELLE SAMBUCHI,liste: SPS ECES,9110,M554x509S20350507x494S23000529x491S20358447x494
jeu SignEcriture,3-11-5,1268,M512x512S12840489x488
orthographe,"liste: ECRIRE, liste: LANGAGE, liste: ECOLE, liste: DICO BILINGUE, lexique SGBFSS",9332,M525x519S15d39476x496S17641479x487S2ea06500x481
"""macchè""",désapprobation face à qqch....,6525,M572x545S17730517x530S17738463x530S32100482x483S26b00545x523S26b10429x520
consoler,,5300,M536x536S15d59491x513S15d51513x504S21400478x518S26a07484x492S20f00470x477S2f800464x465
substance,,3676,M521x571S36d00479x528S21100464x557S18502456x543S26500453x521S20500481x547S32103483x482
dégoûtant,"liste: DICO BILINGUE, lexique SGBFSS",9662,M539x536S34200482x483S18000509x521S15d00516x439S21404493x521S20e00520x505S2b700515x472
VIDEOCOM,"liste: PROCOM, liste: COMMUNICATION, liste: INTERPRETES, liste: DICO BILINGUE, lexique SGBFSS",9927,M576x537S1dc28470x493S15d52519x504S15d42518x463S26c08521x486S26c08549x486S26c14452x485S26c14424x485S2fb00500x531
biscuit,liste: ALIMENTATION,603,AS15d10S15d18S20500S27222M520x541S15d10501x471S15d18480x471S20500496x459S27222487x502
prime,"liste: TRAVAIL, liste: DICO  BILINGUE, lexique SGBFSS",9340,M518x561S15d1f446x537S15d11465x538S20600457x524S2ff00482x483
répondant,,4984,
STOP,"liste: ROUTE, liste: CIRCULATION, liste: DEPLACEMENTS, liste: TRANSPORTS, liste: DICO BILINGUE, lexique SGBFSS",6048,M542x530S2f900474x525S18048459x470S22b04509x487S22b14473x487S18040511x470S2f900511x524
implant cochélaire,"IC, liste: MEDICAL, liste: ECOLE, FMS20",4885,M575x531S2ff20476x482S30005482x482S11e10512x500S20500500x519S26502533x517S12910551x508
RENART (le renard ou le goupil),"personnage ""ROMAN RENART"", liste: CONTES",4766,M551x537S11a11517x486S20500506x473S23f03528x516S30007482x483
Bible,liste: RELIGION,4729,M530x544S26e0a491x476S15d08470x478S20e00517x499S1f510494x457S37910481x504S37703508x470
bélier,"liste: ANIMAUX, liste: FERME, EMM5, FMS75, liste: ASTROLOGIE, liste: DICO BILINGUE, liste: ANIMAUX DE LA FERME, liste: HOROSCOPE, lexique SGBFSS, liste: NATURE",2947,M568x517S30001482x482S30007482x482S10012519x487S1001a451x487S2e800553x479S2e810431x479
tableau noir,"liste: ECOLE, EMM3, liste: FORMATION, liste: DICO BILINGUE, liste: MATERIEL SCOLAIRE, lexique SGBFSS",1140,AS10020S10028S24402S2441aS10050S10058S20500S10052S20e00S26606S30000M560x518S10020500x343S10028482x343S24402500x375S2441a461x374S10050498x400S10058480x400S20500493x433S30000482x483S10052523x482S20e00515x468S26606530x465
la plaine,"en plaine, liste: NATURE, liste: GEOGRAPHIE, liste: DICO BILINGUE, lexique SGBFSS",7230,M529x515S15d50510x486S23d0a471x488
comptabilité,"liste: COMPTABILITE, liste: SERVICES, comptable, liste: METIER, liste: DICO  BILINGUE",3060,M532x534S1ce30510x466S1ce38470x467S26604515x504S26614468x503
VIOLA AMHERD,"liste: SUISSE, liste: POLITIQUE, liste: CONFEDERATION, liste: CONSEILLERS FEDERAUX, liste: DICO  BILINGUE, lexique SGBFSS, liste: POLITIQUE FEDERALE, liste: CONSEILLERS FEDERAUX ACTUELS",9106,M541x518S2ff00482x483S20320522x493S14c20518x439S26500522x474
cent,"100, centaine",6131,M520x510S16d20480x490S26506505x493
WII,"liste: JEU, liste: INFORMATIQUE, liste: DICO  BILINGUE, lexique SGBFSS",8296,M540x529S18620460x473S10000525x471S28b06480x509
CFC,"certificat fédéral de capacité, liste: ECOLE, FMS50, liste: FORMATION, liste: DICO BILINGUE",541,M531x515S16d10469x495S16d10514x494S1d220486x485
début,ZZAnny,2452,M539x520S11910500x495S11918478x494S22114513x492S22114461x491S20f00485x479
SARA,"liste: RELIGION, liste: PRENOMS BIBLIQUES",4948,M545x538S33b00482x482S1e102492x514S2d508523x520S20500486x502S20500503x502
POKEMON,"liste: PERSONNAGES, ApéroSignes 11.6.07",1947,M530x549S2df0c498x528S14000501x493S33200482x482
SAINT-ETIENNE,"liste: GEOGRAPHIE, XXYZ, liste: FRANCE",2041,M566x520S19a11504x485S19a19472x485S2e600537x480S2e618435x481S20500508x481S20500487x481S2fb00496x514
PULLY,"liste: GEOGRAPHIE, liste: SUISSE, liste: VAUD, liste: DICO BILINGUE, lexique SGBFSS, liste: VILLE, liste: VILLAGE",7355,M531x534S14050469x466S19a20503x514S23804503x488
rhinocéros,"liste: ANIMAUX, liste: AFRIQUE, EMM5",4668,AS19210S26a04S20600S33100M546x521S33100482x482S19210487x488S20600521x510S26a04519x494
bluebox,"FMS12, liste: MEDIA",2854,M534x537S15d0a500x463S37910506x497S10000500x468S26600518x501S37806465x477S20500520x481
wagon,"liste: DEPLACEMENTS, liste: TRANSPORTS, liste: CIRCULATION, liste: DICO BILINGUE, lexique SGBFSS, liste: VEHICULES, liste: MOYEN TRANSPORT",6288,M571x537S36d00479x477S16d10554x497S16d18541x483S20500561x481S26504557x522S26510545x463
louer,"liste: VACANCES, liste: VOYAGE, liste: DICO BILINGUE, lexique SGBFSS, location, liste: VERBES",1034,M556x528S1dc58467x497S1dc50507x497S36d00479x473S2fd00488x486S2ea04541x500S2ea40443x503
truite,"liste: ANIMAUX, liste: POISSONS, EMM5, liste: DICO BILINGUE, lexique SGBFSS, liste: Lulu vroumette, truite fario, liste: POISSONS d'EAU DOUCE",4689,AS1ce02S20500S26606S20500S36d00M521x522S36d00479x478S1ce02456x500S20500479x487S20500511x487S26606490x501
voilier,,313,M535x523S15a49488x500S15a08494x484S26607513x477S22100465x490
opium,liste: DROGUE,3971,AS17510S17518S20500S33b00S25704M518x594S17510490x530S17518486x515S33b00482x482S20500508x513S25704491x552
piller,"liste: VERBES, liste: DICO BILINGUE, lexique SGBFSS",7953,M548x551S11020521x449S11001514x507S11028462x449S11009460x507S2df01511x480S2df01527x480S2df19470x481S2df19453x481S2fd00490x545
BITCOIN,"liste: ARGENT, liste: BANQUE, liste: ECONOMIE, liste: DICO  BILINGUE, lexique SGBFSS, bitcoin",8298,M520x522S15a18481x478S11811495x478S22a04494x502S21100507x508
quitter,"liste: DICO BILINGUE, liste: VERBES, lexique SGBFSS",7974,M535x525S33b00482x483S1c501510x484S1c509467x485S20500513x513S20500481x514S26600507x445S26610476x448
ISRAEL,liste: RELIGION,4945,M518x559S22f04465x533S30004482x482S20f00465x516S22124466x552S15d00495x518
monarchie,"liste: WEBSOURD, liste: TJ, liste: HISTOIRE, SE à voir",2921,
ELISA,personnage spectacle CYGNES SAUVAGES,6308,M553x538S33e00482x483S14a21509x496S20500508x521S2e231526x511
annuler,"annulation, liste: VERBES, liste: DICO BILINGUE, lexique SGBFSS",2637,M526x514S10021496x487S23303474x492
surpris,,574,M543x517S1eb18457x495S31400482x482S1eb10519x494S22100524x485S22100458x486S2f900525x478S2f900460x479
pénal,"liste: JUSTICE, FMS26, liste: TRIBUNAL, liste: LOI, liste: LEGAL, liste: DICO BILINGUE, lexique SGBFSS",5140,M535x539S20500484x519S25603490x478S20348465x524S20310520x460S20341466x505
JEAN-LUC GOUJON,"liste: St-Joseph, liste: PRENOMS",2659,M542x538S19a4f494x511S19a41515x484S2d300493x461S2d310457x501
masque,"masque de plongée, liste: SPORTS, liste: VACANCES, liste: ETE, liste: MER, lexique SGBFSS, liste: DICO BILINGUE",2927,M547x519S31500482x483S1ed10503x489S1ed18470x488S26504533x490S26514453x488S20500535x508S20500456x504
jeu SignEcriture,2-8-5,1156,M508x515S11540493x485
chaise pour bébé,"liste: BEBE, liste: MAISON, liste: MEUBLES, liste: MOBILIER, liste: OBJETS DE LA MAISON",9052,M550x558S19a48466x443S19a40508x443S22a04516x467S22a14474x467S22e00533x454S22e10451x455S19a40514x538S19a48467x538S22b00521x507S22b10474x507
soirée,"FMS34, liste: DICO BILINGUE, liste: EVENEMENTS",5381,M569x565S15d00550x489S15d08429x488S15d02507x546S15d0a461x546S2ff00482x482S28a03516x509S28a1b453x508
s'amuser,"liste: VERBES, liste: DICO BILINGUE, lexique SGBFSS, liste: AB1",1260,M539x521S19a00510x500S19a08461x501S2eb32507x479S2eb46461x480
épilation des sourcils,liste: CORPS,4330,M566x517S30a00482x482S1d410508x478S22f07531x466S20500512x475S2f900544x457S2f900555x468
frustration,"frustré, liste: EMOTIONS, frustrer, liste: VERBES, liste: DICO BILINGUE, lexique SGBFSS",3805,M519x597S14720503x521S14728480x538S33100482x482S2eb0c504x548S2eb48481x565S30c00482x482
HANOI,"liste: CAPITALES, liste: ASIE, liste: VILLE, liste: VIETNAM, liste: DICO BILINGUE, lexique SGBFSS",2542,AS11502S15d08S37800S20600M525x529S15d08476x471S37800489x497S11502495x489S20600479x499
histoire,"liste: COMMUNICATION, liste: ECOLE, liste: DICO BILINGUE, lexique SGBFSS, liste: BIBLIOTHEQUE, voc LILI, liste MB français",3430,M538x523S1d410504x476S1d448471x476S20500497x476S28706506x507S28712462x507
votre,vos,7352,M535x549S10050465x452S26806485x467S14001472x525S26900507x528S2f900509x518
garer,"liste: DICO BILINGUE, liste: VERBES, liste: DEPLACEMENTS, lexique SGBFSS, se parquer, stationner",7874,M544x514S15a50471x487S15a58456x487S2920a513x496S2923a491x496
LUC,"liste: RELIGION, liste: PRENOMS BIBLIQUES",4966,M524x547S1dc26491x523S20500480x510S1dc24454x508S2ff20476x482
pays en développement,"PS à vérifier, liste: GEOGRAPHIE",5778,
rein,"rhénal, liste: CORPS, liste: ORGANE, liste: MEDECINE, liste: MEDICAL, liste: DICO  BILINGUE, reins, liste: PARTIES DU CORPS",3206,M567x531S17e20506x469S17e28470x469S28a0c529x481S28a14453x482S22100555x493S22100434x490S22104513x524S22104466x523
sel,"liste: ALIMENTATION, EMM4, liste: DICO BILINGUE, JEU FAMILLES CONFIGURATION, VROOM, li",4784,M522x526S1d450493x474S22942491x494S21100478x483
secrétaire,"liste: METIER, liste: DICO BILINGUE, lexique SGBFSS, liste: PISOURD",5806,M533x551S37602496x448S14c13478x490S22f04476x518S37807501x486S20f00466x478S18511479x532
LES BREULEUX,"liste: GEOGRAPHIE, liste: SUISSE, liste: JURA, liste: DICO  BILINGUE, liste: VILLAGE, lexique SGBFSS",7316,M551x523S14410529x492S25100529x458S2ff00482x483
DALAI LAMA,"liste: PERSONNALITES, liste: SPIRITUALITE, liste: EQUIPE TJ",3485,
licenciement abusif,"liste: TRAVAIL, liste: RELATION",3858,M534x569S15d39476x446S18050488x457S20e00501x441S22100502x432S26500520x450S21400465x518S20349481x515S15d51484x496S22b24493x539S20500503x520
NIGER,"liste: GEOGRAPHIE, liste: AFRIQUE, liste: PAYS AFRIQUE, liste: PAYS, liste: DICO BILINGUE, lexique SGBFSS",9738,M516x536S15d59488x513S11951485x465S22b00485x478S20500488x509
(MISS POPPINS) Emma,,6238,M557x518S30006482x483S14a20517x486S2880b537x490S20500519x500
bronche,"liste: CORPS, liste: MEDECINE, liste: MEDICAL, liste: DICO  BILINGUE, lexique SGBFSS, liste: PARTIES DU CORPS",8501,M555x539S36d00479x461S17602501x476S1760a482x476S14c04519x508S14c0c452x508S23c04518x480S23c1c456x479S21100542x485S21100443x481
circuit en dérivation,"circuit électrique en dérivation, liste: ELECTRICITE, liste: DICO BILINGUE, liste: AUTOMATICIEN",7607,M536x591S10051494x441S20500487x450S2e405484x410S1005a464x432S15d09485x552S15d11496x559S22b01471x529S22b00496x516S22b07512x526S20e00492x579
maison de naissance,liste: MEDICAL,3880,
ballonnement,"liste: SANTE, liste: MEDECINE, liste: MEDICAL, liste: PISOURD, liste: DICO  BILINGUE",3514,M542x637S26510458x559S2fb00491x583S26500528x560S34200482x482S36d00479x523S36d00479x575S14c03502x543S14c0b472x543S27122492x598
attirer,"liste: VERBES, liste: DICO BILINGUE, lexique SGBFSS",7699,M543x531S26624467x471S15039460x502S15031513x504S2fb04494x520S26604520x470S21600535x475S21600457x477
zz,,6383,M559x569S34600481x483S14e01497x506S23604520x552S36d00479x536S21100504x552
courir,"liste: VERBES, liste: DICO BILINGUE, EMM3, course à pied, liste: SPORTS, lexique SGBFSS",4575,AS20341S20349S23600S23614M591x536S36d00479x532S36d00479x464S20341525x503S20349454x504S23600552x508S23614411x506
PONTARLIER,"liste: FRANCE, liste: GEOGRAPHIE, liste: VILLE",9103,M581x522S28a06524x501S28a1e444x502S11912556x478S1191a419x480S11512501x499S1151a472x499S20500497x511
baptiser,"liste: RELIGION, liste: VERBES, liste: DICO BILINGUE, lexique SGBFSS",7708,M530x524S37706479x516S15d0a503x505S1f551497x476S26e05470x481
documentaire,"film documentaire, liste: ARTS, liste: DICO BILINGUE, liste: MEDIA, lexique SGBFSS",8123,M534x602S10059483x414S10051504x416S2ef02466x398S20e00489x400S10059483x471S10031504x471S20500501x458S15d39483x579S10e14500x557S20600503x589
meilleur,"meilleure, liste: ADJECTIFS, liste: DICO  BILINGUE, lexique SGBFSS",6405,M579x595S33b00482x483S15d02500x506S20e00525x498S18002564x505S24103530x520S18051509x551S15d59500x572S20500498x569
budget,"PS à discuter, liste: TRAVAIL",377,M519x533S1ce40490x474S23c0a492x510S22e04481x467
rencontrer,"liste: RELATION, EMM1, liste: VERBES, lexique SGBFSS, liste: DICO BILINGUE",1376,AS10010S10018S26602S26616S20500M552x522S10010501x477S10018483x477S20500495x511S26602522x490S26616448x492
200,,3103,M513x524S1ec10488x477S2df0f493x500
application,liste: INFORMATIQUE,258,M549x527S15d5a472x474S1dc50482x492S2d300510x504S21414451x483
TAVANNES,"liste: GEOGRAPHIE, liste: SUISSE, liste: VILLE, liste: DICO  BILINGUE, lexique SGBFSS",8959,M544x515S15a56486x503S20352498x487S21400513x502S20600474x485S37806512x494S37806457x506
seconde,"liste: TEMPS, liste: MUSCULATION, liste: SPORTS, liste: DICO  BILINGUE, lexique SGBFSS",6177,M511x537S10020489x463S27206492x497
jonquille,"liste: FLEURS, liste: HORTICULTURE, liste: NATURE, liste: DICO BILINGUE, lexique SGBFSS",4928,M524x524S10018509x494S12b10478x487S20500510x481S22200479x475S22204476x503
vampire,"liste: DICO BILINGUE, liste: HALLOWEEN",9716,M528x547S33b00482x483S1a003498x506S22f03489x526
configuration CH-rde petit bec,"liste: CONFIGURATIONS, liste: DICO BILINGUE",4241,M515x507S1f400486x492
supérieur,,1017,M538x520S18010508x505S18018463x505S28801500x479
clitoris,"liste: CORPS, liste: SEXUALITE, liste: DICO BILINGUE, liste: GYNECOLOGIE / OBSTETRIQUE, liste: PARTIES DU CORPS",772,AS1fb50M508x509S1fb50493x490
PARIS,"liste: FRANCE, liste: VILLES, liste: CAPITALES, liste: GEOGRAPHIE, liste: DICO BILINGUE",4007,M537x524S15d39464x491S14050476x488S20600467x476S23004512x506
carré,"liste: POKER, FMS36, liste: DICO BILINGUE",5495,M513x523S14520488x492S21900492x476
couverture,"liste: JOURNAL, FMS51, liste: DICO BILINGUE",684,M532x530S15d28468x483S15d21478x470S23604493x495S21100506x516
harcèlement sexuel,"liste: RELATION, liste: PSYCHOLOGIE",1703,AS1ea40S1ea48S26a00S26a10S2f900S2f900S10a20S20500S22a04S20500S30006M551x519S1ea48481x420S22a04518x493S20500516x508S1ea40503x435S30006482x482S10a20525x486S20500513x479S26a00511x420S26a10479x403S2f900517x407S2f900484x391
tension,liste: AUTOMATICIEN,9131,M515x509S1f210485x491
front,"liste: CORPS, liste: PARTIES DU CORPS, liste: DICO  BILINGUE, lexique SGBFSS",9508,M534x518S30000482x483S21100521x495S26506517x481S1ef10477x482
pétrole,"liste: CIRCULATION, liste: DEPLACEMENTS, liste: TRANSPORTS, liste: VEHICULES, liste: DICO BILINGUE, lexique SGBFSS, liste: MATIERE, liste: ELECTRICITE, CCSS",5299,M527x529S1f521495x488S26a03481x471S17648474x506S20710493x514
grenade,"liste: FRUITS, liste: NOURRITURE, liste: ALIMENTATION, liste: DICO BILINGUE, lexique SGBFSS",7528,M534x534S16c10500x351S16c18477x351S16c18478x405S20500495x339S20500494x373S1cf10485x416S2f200502x403S33b00482x483S10000487x504S21600510x520S22a04521x514
harcèlement,"liste: JUSTICE, liste: RELATION, liste: DICO  BILINGUE",9509,M531x525S1ea18470x489S1ea40492x504S2f900506x476S26b00504x488
PUY-EN-VELAY,"liste: FRANCE, liste: WEBSOURD, XXAnita, liste: VILLES",2762,M527x546S15a59477x523S15d41480x497S20500474x517S22b00511x474S22100486x481S20341482x454
LSF,"langue des signes française, liste: COMMUNICATION, liste: DICO  BILINGUE, lexique SGBFSS, CCSS",445,M540x515S1dc20459x485S20320492x500S1d220511x487
ton,"ta , tes, tien, à toi, liste: DICO BILINGUE, lexique SGBFSS",113,M528x513S10e02473x498S26900512x487
souffleuse (au théâtre),"liste: CULTURE, liste: EQUIPE TJ, XYZ",3447,M528x546S1ce12498x520S33b00482x488S2d300457x523S30103482x477
LECI,"liste: ASSOCIATION, liste: SGBFSS, liste: DICO BILINGUE, liste: EQUIVALENCE",10059,M547x529S15a5a501x517S37906463x521S1dc20453x472S28b06478x496S20e00489x516S19220526x481
débiter,"liste: VERBES, liste: BANQUE, liste: DICO BILINGUE, lexique SGBFSS",7775,M537x533S10100501x467S15d0a495x499S22a04523x518S37810507x496S37806463x511S22a04524x482S22a04524x500
neige,"liste: METEO, liste: DICO BILINGUE, il neige, JEU SIGNMATCH, JEU-COULEURS, liste: NATURE, lexique SGBFSS, liste: HIVER, liste: NATURE/ECOLOGIE/TERRE, JEU SignRadar 6",116,M538x550S14c28469x469S14c20510x469S2fb04494x544S22520462x451S22b04514x507S22b14474x509S22520506x451
tu me regardes,"regarde-moi, liste: VERBES, liste: DICO BILINGUE, lexique SGBFSS",6119,M521x515S10e54479x485S2df01500x490
clergé,SE à vérifier,5638,M521x535S15d10501x494S15d18482x494S20500496x524S36d00479x465
tomber (personne),"liste: VERBES, EMM3, lexique SGBFSS",4570,AS11213S15d39S20500S10e31S15d39S20500M518x558S15d39481x469S15d39482x525S20500493x510S10e31493x528S20500488x475S11213488x442
préjugé,liste MB philo & IEIP,4078,M617x574S30007480x441S17608509x413S17620575x413S16d10600x437S16d18541x437S2df02579x432S2f900527x455S2f900589x456S2f900590x538S2ff00483x525S16d18531x531S1ea40557x553S26900585x550S2df12517x431
PASTIS,"51, ApéroSignes 11.6.07, liste: ALCOOL, liste: BOISSON, liste: CHIFFRES / NOMBRES",1942,M527x528S14c20473x471S2df04491x507S1f502512x478
SAINT-CERGUE,"liste: GEOGRAPHIE, liste: SUISSE, liste: STATIONS DE SKI, FMS21, liste: DICO BILINGUE, liste: VAUD, lexique SGBFSS, liste: VILLAGE, ST-CERGUE",1287,M559x521S18218531x506S18210445x503S26a07538x481S26a11436x479S36d00479x504
foyer,FMS5,1437,AS15a11S15a19S20500S23804S2381cS15a10S15a18M538x549S15a10526x515S15a18462x516S20500495x451S23804518x486S2381c462x486S2fb04494x543S15a11500x466S15a19476x465
émission,"FMS55, liste: COMMUNICATION, liste: TELEVISION, liste: INFORMATIQUE, liste: DICO BILINGUE",2147,M561x536S22b10440x469S2fb00493x482S22b00530x504S22b04515x506S22b04545x506S22b14456x469S22b10472x469S15d20519x464S15d28473x508
colle,"liste: ECOLE, EMM3, liste: MATERIEL SCOLAIRE, liste: DICO BILINGUE, lexique SGBFSS, liste: MATERIEL SCOLAIRE, liste: STJOSEPH",4530,M521x522S15a52479x497S15a3a494x510S22a04493x478S20500509x497
paella,"liste: ALIMENTATION, liste: NOURRITURE, liste: DICO BILINGUE, lexique SGBFSS",7560,M585x522S27114415x480S27100545x478S1ea40546x500S1ea48440x501
frites,"liste: ALIMENTATION, lexique SGBFSS, liste: DICO BILINGUE, liste: NOURRITURE, CCSS",5534,M544x526S26a16457x499S14c19475x491S20710484x473S26a02530x494S14c11499x491
EVIAN-LES-BAINS,"liste: GEOGRAPHIE, liste: FRANCE, liste: VILLE, liste: DICO  BILINGUE, lexique SGBFSS",8866,M540x546S30004482x483S14e00489x512S21800515x521S20f00514x534
VILLENEUVE,"liste: GEOGRAPHIE, liste: SUISSE, liste: VILLE, liste: VILLE SUISSE, liste: DICO  BILINGUE, liste: VAUD, lexique SGBFSS",704,M538x524S10e21492x499S10e29462x499S20500486x489S28a0a502x476
tranquillisant,liste: MEDICAL,4405,
maladie,"affection, liste: SANTE, liste: CORPS, liste: MALADIES, PISOURD",856,M514x521S1ce51491x478S20600485x510
impossible,"pouvoir (ne pas), pas pouvoir, liste: DICO BILINGUE, lexique SGBFSS, CCSS",3817,M520x568S30004479x445S14c10471x459S30004484x519S20500495x482S1f710482x546S20500500x557
berger,"liste: SPIRITUALITE, liste: NOEL, liste: RELIGION, liste: DICO  BILINGUE, lexique SGBFSS, liste: PRENOMS BIBLIQUES",8482,M577x521S36d00479x480S20340540x493S2ec3c560x481
acide,"liste: ADJECTIFS, liste: ALIMENTATION, liste: DICO BILINGUE, liste: PISOURD",7454,M545x544S30004482x483S15000487x513S22520513x515S20600521x501
une heure,"pendant une heure, liste: TEMPS, liste: DICO  BILINGUE, lexique SGBFSS",9542,M529x531S3790b471x492S15d59506x474S1f521486x469S2e73a489x492
BASSECOURT,"liste: GEOGRAPHIE, liste: SUISSE, liste: JURA, liste: VILLAGE, liste: DICO  BILINGUE, lexique SGBFSS",8316,M538x530S14440516x499S14442462x470S2750e499x475
fendre,"liste: VERBES, liste: DICO  BILINGUE, lexique SGBFSS",8318,M542x532S15a10501x481S15a18488x481S15a17519x493S15a1f459x494S20500494x468S26906505x516S26912479x516
NAPLES,"NAPOLI, liste: VILLE, liste: EUROPE, liste: GEOGRAPHIE, liste: ITALIE, liste: DICO  BILINGUE, lexique SGBFSS",2050,M514x526S18d50487x475S2ee09492x507
peaux de phoque,"liste: SPORTS, XXYZ",2901,M529x540S37810489x508S1ed06485x459S22b04502x502S21100470x498S37803499x481S15a28486x489
sans,"liste: DICO BILINGUE, CCSS, liste: MBlivre",840,M560x541S1ce10502x485S1ce18480x491S14c20537x459S14c20440x459S26507525x492S26511461x491S2fb00495x535S20500499x518
