canonical_gloss,synonyms,sid,FSW
abattant,,12005,M538x595S14000504x489S26a04511x523S33200482x483S1ed48478x569S15d54500x568S26900500x546S20500484x557
abattu,"abattue, abattis, abattues",6309,M559x597S30c00482x489S20500518x549S20500482x552S16e03511x522S16e0b481x526S16e14461x577S16e1c536x568S25604543x529S25614457x538S22a11472x533S22a07528x530S30150494x477
abattoir,,11056,M614x577S16f49442x488S20500487x512S20500504x510S18049468x488S36d00479x482S18041507x487S16f41537x486S18041562x483S16f41594x482S18049412x486S16f49384x490S18040499x445S18048473x452S27110452x427S27104505x424S20e00493x427S20310494x537S25504495x555
abbé,,1663,M521x529S36d00479x471S20e00493x500S22f04487x515S16d02488x481
Charles-Michel_De_L'Épée,Abbé_De_L'Épée,10936,M521x596S36d00479x404S16d02489x412S26600494x517S22f04489x447S1ea50491x575S1ea40486x489S2ef04491x552S20e00494x432
abbé_Lagorce,,1664,M549x530S36d00479x472S20e00493x501S22f04487x516S16d02488x482S1dc20525x471
Roch-Ambroise_Sicard,Abbé_Sicard,10935,M521x562S20320498x516S16d0a496x534S37700503x531S20800508x552S27202470x505S36d00479x438S16d02488x446S20e00494x468S22f04489x484
abdomen,abdomens,5538,M521x531S36d00479x470S36d00479x527S15d02489x487S20600490x508
abeille,abeilles,2912,M579x529S30005482x483S20500520x509S26500519x487S1c501532x485S2d207556x510
abeille,abeilles,5476,M537x537S16e5a464x514S1d411482x484S20b00501x478S22a03514x463S22a07524x473
abject,"abjecte, abjects, abjectes",6315,M535x524S30c00482x483S1c510505x473S2df00514x503S26500516x456
abjection,abjections,6316,M535x524S30c00482x483S1c510505x473S2df00514x503S26500516x456
aboyer,"aboie, aboies, aboyons, aboyez, aboient",5543,M526x553S23000501x457S1103f481x492S20500510x503S11051490x478S23014475x527S2f900509x447S2f900479x548
aboiement,aboiements,6325,M526x544S23000501x456S1103f481x491S20500510x502S11051490x477S23014475x526
abolir,"abolis, abolit, abolissons, abolissez, abolissent",3547,M549x538S15d0a452x472S14c50525x507S15022464x473S23b04524x482S20350532x463S20500510x482S2f802500x469
abolisation,abolisations,3550,M544x539S15d0a457x469S14c50520x508S15022469x470S23b04520x482S20350525x461S20500507x478
abolition,abolitions,6326,M549x538S15d0a452x472S14c50525x507S15022464x473S23b04524x482S20350532x463S20500510x482S2f802500x469
abominable,abominables,6331,M546x577S30c00482x483S1bb10525x492S1c040526x547S25504531x523
abomination,abominations,6330,M546x577S30c00482x483S1bb10525x492S1c040526x547S25504531x523
abondance,abondances,6360,M527x528S1f540510x504S1f548475x502S2e50c504x472S2e514473x473
abondance,,9617,M537x528S20e00489x495S14c50513x484S20348463x499S26602487x473S26616478x512
abondant,"abondante, abondants, abondantes",6357,M539x538S15d38461x498S15d50468x511S20500528x498S20500504x499S26626497x518S20500482x496S22b00479x463S22b00504x466S22b00523x467
