canonical_gloss,synonyms,sid,FSW
R,,706,M520x518S20500510x488S15d39480x482S10641491x490
rabbit,,216,M527x517S2ff00482x482S11520510x463S11528474x464S22214506x456S22214471x455
rabbit,theme:ANIMAL,225,M527x517S2ff00482x482S11520510x463S11528474x464S22214506x456S22214471x455
rain,,138,M551x534S22b03499x491S2fb04479x528S22b03508x500S22b13448x487S22b13458x495S14c57525x471S14c59474x467
rainbow,,660,M544x560S16d21451x537S2ff00482x483S16d27524x540S28b0a478x525
Rainbow,,556,M538x529S14409462x500S14402487x491S28b0a494x471
reason,,78,M521x571S20500497x556S36d00479x539S10011472x541S30314482x477
recently,,75,M538x567S31300483x482S36d00479x533S18207518x542S20500528x533
recently,Theme: sheet Maureen,297,M540x517S2ff00482x482S15d00521x490S22214517x484
red,,634,M531x549S2ff00482x483S10002501x511S20500495x507S26602480x533S21100493x520
religion,theme: contact symbols,395,M520x529S15a10500x502S15a18487x502S20500495x491S26f20480x471
Responsibility,,625,M554x539S36d00479x505S18211518x486S18219487x516S20500507x491S20500508x513S2c300519x460S2c311517x516S2fb06548x502
Rhino,,618,M542x518S33100482x483S1fb10525x497S2d200516x465
rights,,93,AS15a1fS20500S36d00M521x518S36d00479x483S20500493x495S15a1f472x495
road,,105,M535x535S1153c496x465S11554466x485S26605486x513S26615513x493S2fb04486x498
roof,,560,M531x518S2ff00482x483S15a11508x472S15a19467x472S2fb00491x448
S,,147,AS19821S19809S20800M520x519S19809480x480S19821500x492S20800510x482
S,,707,M533x575S34a00467x483S36100497x483S19821494x548S1980a475x533S20700509x530
S,,708,M521x524S20700503x476S1980a479x482S19821498x497
S,,723,M519x521S19a09481x484S10020503x491S20500509x479
sad,,752,M518x539S2ff00482x483S15a10494x493S22a04493x524
Sail Boat,Sailing,452,M540x526S15a40461x494S15a10474x481S20500464x483S15a49492x502S15a41517x503S20500511x492S22f20505x475
same,too,641,M524x515S10028476x485S10020509x485S20500496x495
same,,754,M535x515S10058483x485S10050502x485S26516466x501S26502520x500
Saturday,"Theme: days, Theme: sheet Maureen",303,M536x520S37605479x482S15d01504x497S20500493x495S36d00479x480
Saturday,,743,M521x563S19209484x438S19221502x450S20800511x437S14c09490x484S20500489x478S15a39479x518S10041493x533
school,,753,M509x533S11520492x468S29904495x501
school,,850,M528x539S2ff00482x483S15a01505x500S22f03502x518
Scotland,,53,M523x516S20310478x484S26a02509x489
scratching elbow,,194,M529x530S37602487x470S1773e478x510S22000495x501S20e00470x500
sea,,657,M562x542S2dd00438x487S14c58470x511S2dd08520x487S14c50508x511S22510451x466S22510527x464S2fb00492x459
second,,386,M528x515S10e00513x485S10e20472x485S26506493x500
see,,121,M552x537S32405482x482S10000510x507S26605530x511
see,watch,755,M530x523S31400482x483S10e10509x493S26500516x474
servant,,475,M526x546S2fb00491x454S26503503x465S26507502x484S26511481x464S26515479x482S2f900493x505S15a37503x509S15a31474x523
seven pounds,£7,813,M528x544S30004482x483S1b000492x518S26500514x519
seven pounds,£7,818,M528x540S30004482x483S1de02481x518S26500514x518
shake-head,,161,M518x517S2ff00482x482S27126492x440
wash hair,"shampoo, theme: contact symbols",403,M550x517S2ff00482x482S21100509x484S21100476x484S15011522x472S15019447x472
wash hair,shampoo hair,526,M542x518S30000482x483S15011512x462S15019457x460S2ea02517x444S2ea1a457x440
shape of bicycle seat,,487,M534x546S10050504x456S10058481x455S2880b503x491S28813477x491S28d0c510x513S28d14467x513
window,shape of the window,502,M550x526S10050535x482S10058450x479S27a02502x484S27a1a469x484S20500494x474S20500494x515
shark,,445,M521x531S15a10509x469S29c27490x501S16257480x488S20a00488x472
sheep,theme:ANIMAL,226,M545x594S18502519x526S1850a468x527S17d02513x571S17d0a473x571S26a00507x553S34800482x482S20e00457x578S20e00533x578S26a10467x554
sheep,,661,M544x518S30007482x483S19200520x492S2ea00529x467
sheep,,662,M544x518S30007482x483S19200519x492S2ea00529x467S2fb05484x484S19208460x492S2ea18465x461
sheets,,390,M528x526S15d08473x499S19a20471x473S22b04494x485S22b04512x485
workshop,"work, shop",603,M549x563S15a49489x466S15a41497x438S20601485x457S16d40504x508S16d48480x508S16d46529x545S16d4e452x544S26501529x526S26517461x522
sign,,66,AS14c10S14c18S2ea00S2ea4cS2f900M522x536S14c10499x463S14c18478x475S2f900501x531S2ea00506x498S2ea4c484x510
sign,Theme: In Signing class,288,M546x533S14c40514x502S14c48462x467S23600507x480S23614455x504
sign,signing,640,M522x537S14c10499x464S14c18478x476S2f900501x532S2ea00506x499S2ea4c484x511
sign,,746,M523x537S14c40499x464S2ea00506x500S2ea4c484x512S14c48477x477
song,sign a rainbow,370,
SignWriting,Theme: poster,312,M532x565S14c40490x435S14c48467x444S2ea00495x472S2ea4c476x485S15d39471x523S1eb50468x546S2dd0f501x506S20e00491x537
silent,Words for Silent night Part 1,590,M527x559S1ce10503x500S1ce18477x500S36100482x483S2911e474x530S29106494x531
Silent Night,Silent night Part 1,589,
Silent Night,verse 2,601,
Sing a rainbow,"sing, singing",362,M575x533S2ff00482x482S10e08453x502S10e30526x503S2a801551x464S2a810428x463
sing,,629,M575x534S2ff00482x483S10e08453x503S10e30526x504S2a801551x465S2a810428x464
single,,192,M512x551S1bb30487x450S14c30488x520S22b04492x485
sister,"Theme: family, Theme: sheet Maureen",306,M546x534S10610524x508S33200482x483S20600524x497
sister,,307,M530x536S20600508x516S33200482x482S10610489x510
sister,,308,M542x526S33100482x482S10610489x500S20600520x498
sister,,309,M518x541S33100482x482S10610489x500S20600486x530
sister,"Theme: family, Theme: sheet Maureen",311,M545x524S33100482x482S10a10492x498S20600523x495
sister,,606,M535x537S10610508x511S2ff00482x483S20500495x496S20500525x485S20500524x499
sister,,612,M535x537S10610508x511S2ff00482x483S20500495x496S20500525x485S20500524x499
sit on a chair,,491,M521x521S11559480x496S20900494x479S11850498x494
six pounds,£6,812,M533x537S30004482x483S19200496x518S26500519x519
six pounds,£6,817,M522x542S30004482x483S1f502492x518S26500508x518
skinny,"thin, slim",731,M518x569S32c00482x483S19210488x517S22b04492x539
smash-down,,90,M509x550S10028492x450S22e04492x493S1000c491x520
smile,,732,M518x518S33e00482x483
snake,theme:ANIMAL,227,M543x527S21900528x489S11550528x497S33200482x482
soon,,64,M557x546S31500482x482S18536525x521S20e00545x518
sorry,,254,M521x550S1f702500x530S21100483x529S2ff00483x482S36d00479x519
South Africa,,48,M607x626S34c00510x483S15d20521x530S28a0b545x548S18526557x585S37a06461x624S37a06519x624S36500540x483S35d04571x483S36100393x483S35d00451x483S34600422x483S15d1c452x542S22a04451x579S37a06403x623
stare,,92,M569x517S31a00482x482S10e42526x465S22e04552x485
start,,100,M549x528S30005482x482S10612516x509S2c300523x480S20500506x517
start,,142,M525x525S15a48474x475S1f540504x476S2df00504x504
start,,352,M523x528S15d0a478x500S1f540482x472S20e00508x482S22b04507x498
stay,,114,M532x603S32104482x482S1ec52509x552S1ec5a469x553S2fb04491x597S22f04507x578S22f14464x580
Stop,,585,M506x514S15a20494x487
weather,"wind , storm",559,M527x597S14c4f452x530S14c41487x528S28816469x559S2881e468x574S2880e505x576S28806505x558S2fb04491x591S34600482x483
Sunday,"Theme: days, Theme: sheet Maureen",292,M513x521S15a10501x494S15a18487x494S20500488x480S20500501x479
Switzerland,,576,M521x537S36d00479x464S16d02492x483S23304489x511
T,,77,AS10051S15a49M522x515S15a49478x484S10051492x494
T,,709,M533x577S35d00467x483S34800497x483S15d09478x532S10011494x547
T,,710,M519x523S10011498x493S15d09482x478
T,,726,M523x519S15d39477x481S10b11493x498S20500488x504
table,,489,M559x519S23d1c451x485S23d04523x484S15c12550x482S15c14503x481S15c1c484x481S15c1a441x482
turn on the tap,tap,652,M549x542S15052485x516S2df0c528x512S3780a516x492S37802517x461S36d00479x459
Teacher,Theme: poster,317,M560x522S2ff00482x482S10010519x467S10018465x467S27200520x502S27214442x503
technology,,175,M528x526S14e01500x499S14e09473x493S20710483x473
telephone,,7,AS19a02S2ff00M535x517S2ff00482x482S19a02515x488
telephone,,9,M532x531S2ff00482x482S20320517x487S2033a487x516
tell-off,,137,M570x557S32105482x482S10010517x527S26f05540x525
ten,,46,M526x515S14c00503x484S14c08474x484
ten pounds,£10,816,M522x533S30004482x483S20302492x518S26500508x518
test val,,331,M518x517S30a00482x482S33b00482x482
year,theme: cards,427,M514x523S15d28486x476S10020499x493
wash face,theme: contact symbols,404,M534x524S2ff00482x482S21100521x491S21100465x489S15a01509x501S15a09467x501
with,"together, theme: contact symbols",409,M526x520S11501501x493S13f0f475x488S20800497x480
yesterday,"Theme: days, Theme: sheet Maureen",293,M527x525S10000511x475S36d00479x484S26904511x507
tomorrow,"Theme: days, Theme: sheet Maureen",295,M524x524S30006482x483S10000506x494S26900508x465
tomorrow,"Theme: days, Theme: sheet Maureen",296,M524x524S30006482x483S10000506x494S26900508x465
Tuesday,"Theme: days, Theme: sheet Maureen",299,M525x515S15d48474x487S10002495x500S20600496x485
Wednesday,"Theme: days, Theme: sheet Maureen",300,M530x522S14c11504x495S14c19471x495S20710484x477
Thursday,"Theme: days, Theme: sheet Maureen",301,M526x548S15d48474x453S10002494x468S20500496x453S15d39481x504S15d51473x525S20e00492x525S26607504x504
your,Theme: family details,253,M510x521S1f720490x506S26500496x488S2f900497x478
where?,Theme: family details,280,M540x581S15d30518x536S15d38461x537S30a00482x482S2eb02508x565S2eb1a457x566
you,Theme: greetings and introductions,268,M507x521S10040492x491S26500493x479
what?,Theme: greetings and introductions,269,M559x570S10020514x533S27206540x530S30c00482x488S30300482x477
Theme: numbers,,283,M508x508S17610492x492
workshop,Theme: poster,313,M549x563S15a49489x466S15a41497x438S20601485x457S16d40504x508S16d48480x508S16d46529x545S16d4e452x544S26501529x526S26517461x522
Where,Theme: poster,315,M546x567S30a00482x488S30300482x477S14c30503x532S14c38471x532S26a16454x540S26a02532x538
when,Theme: poster,316,M545x529S30a00482x488S30300482x477S14c10520x498S22620519x489S30006482x488
Theme: poster,,320,
today,Theme: sheet Maureen,291,M538x521S15d30519x478S15d38462x478S22f04512x507S22f14463x507
tiger,theme:ANIMAL,228,M540x549S15358476x489S15350525x524S2ba00509x486S2ba10459x450
Theme:Numbers,two,249,M507x515S10e00492x485
they,,185,M536x525S10050465x475S10057515x495S2d608488x487
third,,8,M509x515S18600491x485
three,,165,M509x515S18600491x485
three pounds,£3,809,M525x548S30004482x483S18600491x518S26500511x519
toilet,,760,M542x532S1c502508x469S23600503x515S21100516x501S36d00479x468
toilet,,843,M522x523S15a39478x478S10041492x493S20600500x488
train,,27,M545x524S20340530x509S36d00479x498S2bd00524x477
train,,106,M542x525S20340527x510S26600526x476S36d00479x497
train,,132,M540x530S20340523x483S36d00479x470S2ea00525x505
tram,,2,M542x583S20340512x542S2eb32510x567S2f700510x575S2ff00482x482
tram,,139,M563x566S10056518x551S2ff00482x482S11010545x481S26600547x449
tree,,146,M523x539S14c10500x460S2e200499x495S10056477x524
trillion,,798,M518x534S15a39483x489S10041497x504S26520495x467
Turn doorknob,,497,M513x531S15020487x470S2a208490x503
twenty,,116,M518x515S10e00482x485S17610502x499
two,,180,M507x515S10e00492x485
two pounds,£2,808,M518x548S30004482x483S10e00487x518S26500504x519
U,,25,AS14c09S20500M517x514S14c09482x487S20500507x500
U,,711,M533x578S10011498x548S20500495x534S35700467x483S34600497x483S18a18473x534
U,,712,M523x522S10011502x492S20500499x478S18a18477x478
uncle,,823,M524x514S14c09476x487S20600502x501
V,,22,AS10e51S15a39M518x516S15a39482x483S10e51488x491
V,,713,M533x575S20500486x564S34800497x483S15d39482x537S10e51488x546S36500467x483
V,,714,M518x519S20500486x508S15d39482x481S10e51488x490
vegetable,vegetarian,829,M521x518S15a39486x482S10e51491x490S20600480x507
W,,62,AS14c11S14c19S20700M527x522S14c11501x495S14c19473x495S20700491x478
W,,715,M592x581S35d00408x483S34c00438x483S35000468x483S35c00497x483S35700527x483S34600556x483S14c11475x537S14c19456x536S20700469x566
W,,716,M523x523S20700491x508S14c19478x478S14c11497x479
Wales,,71,AS18720S22a04S18b20S2ff00M544x563S2ff00482x482S18720525x483S22a04528x515S18b20524x533
walk,,649,M534x518S11812507x483S26602466x486S22520485x505
Wash a car,wash windows,473,M542x535S1f720517x477S1f728467x514S2e600513x502S2e618458x465
we,,638,M513x515S10e01488x485
we-exclusive,,108,M538x524S10042461x477S10054523x494S2d604483x509
we-inclusive,,103,M551x527S10051503x473S10059468x473S2d60a528x498S2d612448x498S2fb04491x521
Weather,winter,324,M540x515S15020515x484S15028460x484
welcome,,413,M534x559S33e00482x482S31400482x482S15d30512x533S15d38467x533S22130502x526S22130464x525
what,,89,M534x560S30c00482x482S10020512x530S27106519x506
wheelchair,wheels go round,493,M557x541S10012526x497S2ea00542x516S1001a444x497S2ea18444x516S36d00479x495S36d00480x459
where,,1,AS14c31S14c39S2e806S2e81eS30c00M546x569S30c00482x482S14c31512x523S14c39465x524S2e806514x554S2e81e455x554
where,,31,AS14c38S14c30S26a02S26a16S36e00S30300S30a00M548x576S30a00482x488S30300482x477S14c30505x541S14c38473x541S36e00477x522S26a02534x547S26a16456x549
where,,182,M530x606S30a00482x488S30300482x477S14c30505x541S14c38473x541S36e00477x522S2ea32505x579S2ea46470x579S2fb04493x600
which,,744,M552x576S30c00482x483S19a50524x514S2710a531x536
who,,13,M557x562S30c00482x482S10000512x532S2ea06532x522
why,,111,M521x564S30c00481x482S36d00479x532S10011472x534S20500497x549
Wife,,607,M524x548S14c59486x480S1d151499x452S20500486x514S15a57490x516S15a51500x525S21000477x464
will,,68,M537x548S32100482x482S20320520x508S22e04520x530
work,,188,M537x532S15a41510x500S15a49487x483S20500475x468S20500462x468S22f04512x518
work,,389,M516x541S15a49491x518S15a41493x459S20601488x506S22a04484x487S22a04498x487
work group,,416,M547x556S15a49496x472S15a41504x444S20601492x463S16d40506x511S16d48475x511S2ec22454x539S2ec0a507x541
workshop,work group,417,M547x556S15a49496x472S15a41504x444S20601492x463S16d40506x511S16d48475x511S2ec22454x539S2ec0a507x541
"Worksheet: left, right or both?",,372,
"Worksheet: left, right or both? 2",,373,
"Worksheet: left, right or both? 2 Answers",,412,
Worksheet: location,,411,
Worried,,605,M549x518S15011521x486S2ff00482x483S2f300514x461
Write,"write down, writing",578,M540x571S15a37488x538S1eb20508x550S20500500x560S27123512x522S32407482x483S33b00482x483
X,,156,AS10011S10019M517x515S10019483x485S10011496x485
X,,717,M548x571S34a00452x483S35d04482x483S36100512x483S10011486x541S10019473x541
X,,718,M517x515S10019483x485S10011496x485
Y,,141,AS10020S15d28M514x527S15d28485x473S10020499x497
Y,,719,M549x585S34600452x483S34c00483x483S34800513x483S10020509x555S15d28496x536
Y,,720,M514x525S15d28486x476S10020499x495
year,,828,M523x528S15d28477x472S10020492x497S22a04510x513S20e00510x498
yellow,,635,M522x541S14c58478x460S10020496x484S20500499x482S20500512x482S22b14481x511
yellow,,827,M529x528S15d28471x473S10020486x498S22f04504x514S20e00510x499
yes,,110,M518x523S30334482x477
yes,,193,M513x518S20320490x503S26a04486x482
Yes,,504,M509x519S20320493x481S22e04492x501
Yorkshire,,19,M572x517S32107482x482S11e21524x453S2e500549x476
you,,40,M509x526S10040490x496S26500495x473
you-children,,183,M555x580S32104482x482S10041442x550S10047525x557S2d608482x542
Z,,59,AS18210S15a18M518x516S15a18482x484S18210495x501
Z,,721,M548x572S36100453x483S35d00512x483S34a00482x483S15d18475x541S18010496x557
Z,,722,M525x516S18010495x501S15d18475x485
zero,,737,M508x508S17610492x492
zoo,,844,M525x533S15a18482x467S18210495x482S14c09475x506S20600503x511
