canonical_gloss,synonyms,sid,FSW
miércoles,,46,M519x531S1ce18482x470S1ce40497x476S2f000492x511
Mojar,,109,M522x539S14720508x492S1005a479x504S26620499x462S26634514x517
Montevideo Shopping,,69,M527x524S1dc02473x476S24505498x498
mujer,,100,M523x526S36d00479x475S20600501x489S14710505x504
n,,22,M508x515S11504493x485
n,,27,M510x512S11250491x489
Negro,,256,M554x518S31400482x483S34710493x505S21100519x497S1f710534x496
niña,,101,M552x587S15a50527x541S36d00476x532S22f04522x573S36d00476x564S33000476x483S1a810523x489S22a04539x524S20900515x478
niño,,103,M575x591S34400452x482S35000478x482S34800503x483S10001533x502S20e00518x521S21903543x499S36d00505x536S36d00506x569S15a50555x546S22f04550x577
Niño,,168,M552x523S33010479x483S31430486x494S34010489x505S20800518x506S1d400529x495
niños,,102,M554x599S30104482x477S15d58482x533S15d50506x534S2940a510x571S29412459x571S2fb04501x593
nombre,,18,M519x523S11549482x496S11541495x496S20500496x477
nombre LSU,,19,M523x542S30003482x483S30005482x483S15a10481x515S20500475x508S20500513x509S26506495x525
Noviembre,,272,M560x565S31400482x483S34810488x504S11503512x529S23206540x539
novio,,104,M530x523S10049475x492S10041485x493S21100470x477S27103503x486
Nuevo,,203,M535x584S31400482x483S34410495x504S16d48480x543S20700500x547S1773e499x564S22b00519x536S21b00504x532
O,,10,M508x508S17610492x492
O,,131,M511x515S1ce20489x485
Octubre,,271,M545x567S31400482x483S34410495x503S1ce40523x517S23004518x549
Olor,,196,M538x525S30e00482x483S33110499x497S20700520x495S1d13e482x502
Operación,,152,M518x579S31400482x483S34410496x503S21100495x524S22a04496x541S1f551494x557
Otro vez,,213,M526x591S31400482x483S34410495x505S1155a471x533S11551492x539S20e00493x527S2a208503x563
p,,12,M506x514S15a10494x487
P,,134,M507x511S14710493x489
Paciencia,,156,M518x570S31400482x483S33b10492x507S20e00494x512S15d10493x526S22a04493x555
Pagar,,206,M521x584S31400482x483S34710493x506S15d39468x532S20b00477x544S1f840503x569S26501493x552
Pan,,194,M522x527S33200482x483S11910505x502S31430490x493
papá,,105,M570x536S35000443x482S35000494x482S34700469x482S34700521x484S10001548x506S20e00533x521S21903558x506
País,,144,M529x581S31400482x483S34710493x506S15d3a482x562S20500496x556S1f521501x533S2e706504x520
Pera,,199,M518x574S31400482x483S33e10492x505S21000491x519S17e0f484x533S22225477x530S22f04481x560
Pobre,,223,M521x588S30f00482x483S34410496x505S36d00479x519S37606481x520S21100465x532S15302452x513S2390b466x553
Presidente,,205,M530x583S31400482x483S33e10492x506S36d00479x519S21100470x524S22b05482x536S15d31507x560
primo,,106,M517x515S20350483x500S20350502x500S20600489x485
q,sábado,29,M513x520S2e732488x504S1773e493x481
Rapido LSM,,121,M540x570S13341514x519S15d3a481x551S20e00495x542S2880e489x527S31400482x483S33e00482x483
Rojo,,249,M526x549S31400482x483S34410495x503S20600489x518S10a00511x523
Rosado,,261,M547x540S31400482x483S34410495x504S20e00518x501S11520532x499S26a01507x519
RR,,132,M516x517S11a20484x487S26506501x483
S,,133,M514x515S1cf20487x486
Santiago Val,,178,M549x529S31400482x483S33e10492x505S2880c506x499S21100519x497S1cf27520x506
Seis,,224,M528x516S1f527506x494S14c28473x485
Setiembre,,270,M553x519S31400482x483S34710492x504S1cf10526x490S21901524x496
seña,,61,M524x535S10e40507x465S10e48478x478S2f000503x501S2f001476x515
Significar LSM,,116,M551x572S31400482x483S33e00482x483S1ed10508x534S15d18471x526S20500495x537S2df10460x551S2df08530x551
sobrino,,107,M529x518S15d02502x482S15d0a471x482S20600506x506S20600473x507
Socializar,,170,M537x566S31400482x483S34410495x503S10018494x536S20700472x534S14c21491x527S2df06517x532
t,,16,M515x514S1d310486x486
tomate,,70,M531x598S20600490x587S20500511x517S10a00493x521S1ed40505x563S1ed48470x563S30004482x483
trabajar,,20,M525x518S20300480x483S20308476x503S20c00497x496
trabajar,,21,M515x517S20302489x484S20302485x502S20b00502x502
Tranquilo,,149,M518x575S31400482x483S33c10488x501S21100493x523S15d01485x535S22a04491x560
tía,,108,M563x584S10041523x538S10049513x538S26a05542x531S20f00516x521S26a11495x563S35c00454x483S34800482x483S34700511x483
Tímido,,218,M557x518S31400482x483S33f10489x503S20e00518x499S17800531x502S22220528x494
Uruguay,,2,M540x550S30007482x483S1a020520x494S20500513x478S2df06516x526S26600520x466
Uruguay,,3,M518x544S2df06489x520S1a020493x476S2ff00482x483
Uruguay,,79,M532x526S11500517x459S2ff00482x483S22a07519x495S11520503x496
Uruguay,,67,M531x519S11500514x444S2ff00482x483S22a00518x479S11511499x492
Verde,,250,M550x541S31400482x483S34710493x505S10e20535x511S21800532x500
Vergonzoso,,216,M548x520S30e00482x483S34310493x504S20e00518x499S17801529x499S2b700524x473
Viejo,,215,M518x566S30e00482x483S34310493x504S20e00495x520S1f510495x534S26a04489x552
viernes,,48,M526x537S11512496x522S30004482x483S20600470x516
Violeta,,192,M534x566S31400482x483S20601508x505S34010492x505S11810518x518S2a540515x547
Virginia,,175,M549x521S30007482x483S20603509x474S15a01526x474S2df06522x497S31400482x483S33e10492x505
Visitar,,195,M564x556S31400482x483S33e10492x505S20356513x529S20500517x517S10e20549x526S26501530x523
Votar,,202,M542x553S31400482x483S34410495x503S17d48484x536S20700511x536S18051503x512S22a04529x538
X,,126,M508x522S10a40493x478S26504493x507
Y,,127,M515x515S19220486x496S21800497x486
y media,,44,M524x515S1011a477x488S10140488x485S20e00512x486S22a04511x499
Z,,128,M526x511S19220475x489S2450a495x493
Útiles escolares,,174,M543x596S31400482x483S33f10490x503S20700491x533S14c0a473x546S14c02498x550S26d03516x570S26d1b458x567
ñ,,28,M511x528S11250490x473S23202491x502
